1148.6	7.682	20.0
1168.6	7.769	20.0
1188.6	7.867	20.0
1208.6	7.961	20.0
1228.6	7.925	20.0
1248.6	7.998	20.0
1268.6	7.719	20.0
1288.6	7.762	20.0
1308.6	7.71	20.0
1328.6	7.708	20.0
1348.6	7.847	20.0
1368.6	7.761	20.0
1388.6	7.936	20.0
1408.6	7.897	20.0
1428.6	7.918	20.0
1448.6	7.858	20.0
1468.6	7.914	20.0
1488.6	7.886	20.0
1508.6	7.987	20.0
1528.6	8.066	20.0
1548.6	8.138	20.0
1568.6	8.078	20.0
1588.6	8.044	20.0
1608.6	8.165	20.0
1628.6	8.147	20.0
1648.6	8.11	20.0
1668.6	8.111	20.0
1688.6	8.097	20.0
1708.6	8.105	20.0
1728.6	8.166	20.0
1748.6	8.186	20.0
1768.6	8.121	20.0
1788.6	8.167	20.0
1808.6	8.242	20.0
1828.6	8.15	20.0
1848.6	8.243	20.0
1868.6	8.206	20.0
1888.6	8.2	20.0
1908.6	8.197	20.0
1928.6	8.227	20.0
1948.6	8.251	20.0
1968.6	8.209	20.0
1988.6	8.348	20.0
2008.6	8.357	20.0
2028.6	8.312	20.0
2048.6	8.332	20.0
2068.6	8.368	20.0
2088.6	8.345	20.0
2108.6	8.432	20.0
2128.6	8.351	20.0
2148.6	8.418	20.0
2168.6	8.469	20.0
2188.6	8.483	20.0
2208.6	8.477	20.0
2228.6	8.46	20.0
2248.6	8.489	20.0
2268.6	8.451	20.0
2288.6	8.463	20.0
2308.6	8.539	20.0
2328.6	8.463	20.0
2348.6	8.454	20.0
2368.6	8.457	20.0
2388.6	8.659	20.0
2408.6	8.606	20.0
2428.6	8.515	20.0
2448.6	8.478	20.0
2468.6	8.54	20.0
2488.6	8.574	20.0
2508.6	8.641	20.0
2528.6	8.636	20.0
2548.6	8.607	20.0
2568.6	8.62	20.0
2588.6	8.654	20.0
2608.6	8.665	20.0
2628.6	8.655	20.0
2648.6	8.685	20.0
2668.6	8.706	20.0
2688.6	8.648	20.0
2708.6	8.723	20.0
2728.6	8.765	20.0
2748.6	8.749	20.0
2768.6	8.753	20.0
2788.6	8.746	20.0
2808.6	8.76	20.0
2828.6	8.855	20.0
2848.6	8.769	20.0
2868.6	8.749	20.0
2888.6	8.804	20.0
2908.6	8.841	20.0
2928.6	8.844	20.0
2948.6	8.957	20.0
2968.6	8.827	20.0
2988.6	8.821	20.0
3008.6	8.813	20.0
3028.6	8.816	20.0
3048.6	8.856	20.0
3068.6	8.858	20.0
3088.6	8.935	20.0
3108.6	8.924	20.0
3128.6	8.964	20.0
3148.6	8.964	20.0
3168.6	8.974	20.0
3188.6	8.917	20.0
3208.6	8.895	20.0
3228.6	8.819	20.0
3248.6	8.846	20.0
3268.6	8.864	20.0
