971.82	6.066	1.0
991.82	6.305	1.0
1011.82	6.026	1.0
1031.82	5.933	1.0
1051.82	5.74	1.0
1071.82	5.914	1.0
1091.82	5.929	1.0
1111.82	5.893	1.0
1131.82	5.956	1.0
1151.82	5.988	1.0
1171.82	6.367	1.0
1191.82	6.107	1.0
1211.82	6.735	1.0
1231.82	5.92	1.0
1251.82	5.985	1.0
1271.82	5.796	1.0
1291.82	5.864	1.0
1311.82	5.81	1.0
1331.82	5.919	1.0
1351.82	5.85	1.0
1371.82	5.937	1.0
1391.82	6.601	1.0
1411.82	6.038	1.0
1431.82	6.068	1.0
1451.82	6.092	1.0
1471.82	5.998	1.0
1491.82	5.924	1.0
1511.82	5.946	1.0
1531.82	6.371	1.0
1551.82	6.239	1.0
1571.82	6.25	1.0
1591.82	6.185	1.0
1611.82	6.532	1.0
1631.82	6.507	1.0
1651.82	6.235	1.0
1671.82	6.322	1.0
1691.82	6.15	1.0
1711.82	6.223	1.0
1731.82	6.097	1.0
1751.82	6.145	1.0
1771.82	6.016	1.0
1791.82	6.093	1.0
1811.82	6.073	1.0
1831.82	6.011	1.0
1851.82	6.161	1.0
1871.82	6.11	1.0
1891.82	6.156	1.0
1911.82	6.123	1.0
1931.82	6.069	1.0
1951.82	6.108	1.0
1971.82	6.014	1.0
1991.82	6.052	1.0
2011.82	5.98	1.0
2031.82	5.97	1.0
2051.82	5.994	1.0
2071.82	6.02	1.0
2091.82	5.987	1.0
2111.82	5.945	1.0
2131.82	5.981	1.0
2151.82	5.974	1.0
2171.82	5.992	1.0
2191.82	6.01	1.0
2211.82	6.024	1.0
2231.82	6.024	1.0
2251.82	6.014	1.0
2271.82	6.03	1.0
2291.82	6.1	1.0
2311.82	6.015	1.0
2331.82	6.008	1.0
2351.82	6.001	1.0
2371.82	6.026	1.0
2391.82	6.073	1.0
2411.82	6.02	1.0
2431.82	6.014	1.0
2451.82	6.028	1.0
2471.82	6.032	1.0
2491.82	6.052	1.0
2511.82	6.075	1.0
2531.82	6.069	1.0
2551.82	6.05	1.0
2571.82	6.092	1.0
2591.82	6.183	1.0
2611.82	6.13	1.0
2631.82	6.126	1.0
2651.82	6.143	1.0
2671.82	6.15	1.0
2691.82	6.16	1.0
2711.82	6.144	1.0
2731.82	6.176	1.0
2751.82	6.156	1.0
2771.82	6.191	1.0
2791.82	6.267	1.0
2811.82	6.233	1.0
2831.82	6.209	1.0
2851.82	6.235	1.0
2871.82	6.239	1.0
2891.82	6.216	1.0
2911.82	6.271	1.0
2931.82	6.249	1.0
2951.82	6.302	1.0
2971.82	6.267	1.0
2991.82	6.287	1.0
3011.82	6.287	1.0
3031.82	6.29	1.0
3051.82	6.296	1.0
3071.82	6.308	1.0
3091.82	6.325	1.0
3111.82	6.335	1.0
3131.82	6.325	1.0
3151.82	6.338	1.0
3171.82	6.352	1.0
3191.82	6.406	1.0
3211.82	6.181	1.0
3231.82	6.153	1.0
3251.82	6.232	1.0
3271.82	6.27	1.0
