1148.6	8.863	20.0
1168.6	8.817	20.0
1188.6	8.879	20.0
1208.6	8.974	20.0
1228.6	8.92	20.0
1248.6	9.002	20.0
1268.6	9.031	20.0
1288.6	8.879	20.0
1308.6	9.073	20.0
1328.6	9.009	20.0
1348.6	8.953	20.0
1368.6	8.96	20.0
1388.6	8.994	20.0
1408.6	9.045	20.0
1428.6	8.93	20.0
1448.6	9.009	20.0
1468.6	8.987	20.0
1488.6	8.991	20.0
1508.6	9.011	20.0
1528.6	9.026	20.0
1548.6	9.012	20.0
1568.6	8.993	20.0
1588.6	9.057	20.0
1608.6	9.075	20.0
1628.6	9.043	20.0
1648.6	9.068	20.0
1668.6	9.097	20.0
1688.6	9.095	20.0
1708.6	9.121	20.0
1728.6	9.146	20.0
1748.6	9.134	20.0
1768.6	9.118	20.0
1788.6	9.18	20.0
1808.6	9.207	20.0
1828.6	9.199	20.0
1848.6	9.246	20.0
1868.6	9.246	20.0
1888.6	9.289	20.0
1908.6	9.266	20.0
1928.6	9.325	20.0
1948.6	9.323	20.0
1968.6	9.349	20.0
1988.6	9.371	20.0
2008.6	9.385	20.0
2028.6	9.356	20.0
2048.6	9.372	20.0
2068.6	9.385	20.0
2088.6	9.461	20.0
2108.6	9.421	20.0
2128.6	9.379	20.0
2148.6	9.444	20.0
2168.6	9.469	20.0
2188.6	9.503	20.0
2208.6	9.499	20.0
2228.6	9.61	20.0
2248.6	9.464	20.0
2268.6	9.546	20.0
2288.6	9.525	20.0
2308.6	9.617	20.0
2328.6	9.554	20.0
2348.6	9.646	20.0
2368.6	9.579	20.0
2388.6	9.716	20.0
2408.6	9.651	20.0
2428.6	9.645	20.0
2448.6	9.687	20.0
2468.6	9.674	20.0
2488.6	9.697	20.0
2508.6	9.758	20.0
2528.6	9.734	20.0
2548.6	9.757	20.0
2568.6	9.791	20.0
2588.6	9.818	20.0
2608.6	9.804	20.0
2628.6	9.812	20.0
2648.6	9.865	20.0
2668.6	9.851	20.0
2688.6	9.848	20.0
2708.6	9.867	20.0
2728.6	9.927	20.0
2748.6	9.91	20.0
2768.6	9.913	20.0
2788.6	9.947	20.0
2808.6	10.021	20.0
2828.6	9.965	20.0
2848.6	9.978	20.0
2868.6	9.968	20.0
2888.6	9.985	20.0
2908.6	9.992	20.0
2928.6	9.996	20.0
2948.6	10.038	20.0
2968.6	10.027	20.0
2988.6	10.045	20.0
3008.6	10.05	20.0
3028.6	10.068	20.0
3048.6	10.077	20.0
3068.6	10.108	20.0
3088.6	10.104	20.0
3108.6	10.139	20.0
3128.6	10.11	20.0
3148.6	10.158	20.0
3168.6	10.163	20.0
3188.6	10.16	20.0
3208.6	10.183	20.0
3228.6	10.132	20.0
3248.6	10.19	20.0
3268.6	10.179	20.0
3288.6	10.174	20.0
3308.6	10.223	20.0
3328.6	10.234	20.0
3348.6	10.215	20.0
3368.6	10.23	20.0
3388.6	10.258	20.0
3408.6	10.28	20.0
3428.6	10.309	20.0
3448.6	10.296	20.0
3468.6	10.3	20.0
3488.6	10.326	20.0
3508.6	10.345	20.0
3528.6	10.334	20.0
3548.6	10.368	20.0
3568.6	10.365	20.0
3588.6	10.388	20.0
3608.6	10.395	20.0
3628.6	10.404	20.0
3648.6	10.405	20.0
3668.6	10.429	20.0
3688.6	10.429	20.0
3708.6	10.449	20.0
3728.6	10.462	20.0
3748.6	10.464	20.0
3768.6	10.47	20.0
3788.6	10.488	20.0
3808.6	10.481	20.0
3828.6	10.525	20.0
3848.6	10.502	20.0
3868.6	10.496	20.0
3888.6	10.574	20.0
3908.6	10.499	20.0
3928.6	10.508	20.0
3948.6	10.515	20.0
3968.6	10.646	20.0
3988.6	10.568	20.0
4008.6	10.549	20.0
4028.6	10.558	20.0
4048.6	10.567	20.0
4068.6	10.572	20.0
4088.6	10.624	20.0
4108.6	10.697	20.0
4128.6	10.609	20.0
4148.6	10.62	20.0
4168.6	10.629	20.0
4188.6	10.65	20.0
4208.6	10.66	20.0
4228.6	10.672	20.0
4248.6	10.675	20.0
4268.6	10.689	20.0
4288.6	10.691	20.0
4308.6	10.707	20.0
4328.6	10.755	20.0
4348.6	10.821	20.0
4368.6	10.728	20.0
4388.6	10.734	20.0
4408.6	10.749	20.0
4428.6	10.761	20.0
4448.6	10.769	20.0
4468.6	10.779	20.0
4488.6	10.791	20.0
4508.6	10.798	20.0
4528.6	10.804	20.0
4548.6	10.823	20.0
4568.6	10.828	20.0
4588.6	10.837	20.0
4608.6	10.854	20.0
4628.6	10.862	20.0
4648.6	10.87	20.0
4668.6	10.887	20.0
4688.6	10.973	20.0
4708.6	10.915	20.0
4728.6	10.914	20.0
4748.6	10.92	20.0
4768.6	10.929	20.0
4788.6	10.941	20.0
4808.6	10.946	20.0
4828.6	10.951	20.0
4848.6	10.987	20.0
4868.6	11.074	20.0
4888.6	10.973	20.0
4908.6	10.981	20.0
4928.6	10.987	20.0
4948.6	10.995	20.0
4968.6	11.007	20.0
4988.6	11.018	20.0
5008.6	11.023	20.0
5028.6	11.03	20.0
5048.6	11.039	20.0
5068.6	11.045	20.0
5088.6	11.053	20.0
5108.6	11.062	20.0
5128.6	11.069	20.0
5148.6	11.077	20.0
5168.6	11.087	20.0
5188.6	11.096	20.0
5208.6	11.104	20.0
5228.6	11.11	20.0
5248.6	11.117	20.0
5268.6	11.118	20.0
5288.6	11.126	20.0
5308.6	11.137	20.0
5328.6	11.141	20.0
5348.6	11.152	20.0
5368.6	11.161	20.0
5388.6	11.169	20.0
5408.6	11.194	20.0
5428.6	11.195	20.0
5448.6	11.19	20.0
5468.6	11.198	20.0
5488.6	11.207	20.0
5508.6	11.214	20.0
5528.6	11.219	20.0
5548.6	11.226	20.0
5568.6	11.234	20.0
5588.6	11.239	20.0
5608.6	11.247	20.0
5628.6	11.256	20.0
5648.6	11.262	20.0
5668.6	11.27	20.0
5688.6	11.276	20.0
5708.6	11.282	20.0
5728.6	11.287	20.0
5748.6	11.291	20.0
5768.6	11.297	20.0
5788.6	11.303	20.0
5808.6	11.311	20.0
5828.6	11.318	20.0
5848.6	11.328	20.0
5868.6	11.335	20.0
5888.6	11.343	20.0
5908.6	11.348	20.0
5928.6	11.354	20.0
5948.6	11.36	20.0
5968.6	11.365	20.0
5988.6	11.369	20.0
6008.6	11.374	20.0
6028.6	11.38	20.0
6048.6	11.386	20.0
6068.6	11.393	20.0
6088.6	11.399	20.0
6108.6	11.406	20.0
6128.6	11.411	20.0
6148.6	11.418	20.0
6168.6	11.428	20.0
6188.6	11.436	20.0
6208.6	11.442	20.0
6228.6	11.451	20.0
6248.6	11.453	20.0
6268.6	11.459	20.0
6288.6	11.466	20.0
6308.6	11.47	20.0
6328.6	11.473	20.0
6348.6	11.482	20.0
6368.6	11.489	20.0
6388.6	11.498	20.0
6408.6	11.501	20.0
6428.6	11.508	20.0
6448.6	11.513	20.0
6468.6	11.517	20.0
6488.6	11.526	20.0
6508.6	11.541	20.0
6528.6	11.569	20.0
6548.6	11.611	20.0
6568.6	11.702	20.0
6588.6	11.61	20.0
6608.6	11.569	20.0
6628.6	11.561	20.0
6648.6	11.563	20.0
6668.6	11.571	20.0
6688.6	11.577	20.0
6708.6	11.586	20.0
6728.6	11.594	20.0
6748.6	11.596	20.0
6768.6	11.603	20.0
6788.6	11.605	20.0
6808.6	11.613	20.0
6828.6	11.619	20.0
6848.6	11.625	20.0
6868.6	11.63	20.0
6888.6	11.635	20.0
6908.6	11.64	20.0
6928.6	11.644	20.0
6948.6	11.648	20.0
6968.6	11.653	20.0
6988.6	11.654	20.0
7008.6	11.656	20.0
7028.6	11.661	20.0
7048.6	11.66	20.0
7068.6	11.671	20.0
7088.6	11.679	20.0
7108.6	11.685	20.0
7128.6	11.694	20.0
7148.6	11.704	20.0
7168.6	11.701	20.0
7188.6	11.708	20.0
7208.6	11.716	20.0
7228.6	11.71	20.0
7248.6	11.713	20.0
7268.6	11.715	20.0
7288.6	11.716	20.0
7308.6	11.721	20.0
7328.6	11.729	20.0
7348.6	11.734	20.0
7368.6	11.737	20.0
7388.6	11.743	20.0
7408.6	11.748	20.0
7428.6	11.75	20.0
7448.6	11.759	20.0
7468.6	11.762	20.0
7488.6	11.764	20.0
7508.6	11.769	20.0
7528.6	11.776	20.0
7548.6	11.775	20.0
7568.6	11.781	20.0
7588.6	11.785	20.0
7608.6	11.79	20.0
7628.6	11.795	20.0
7648.6	11.8	20.0
7668.6	11.806	20.0
7688.6	11.812	20.0
7708.6	11.821	20.0
7728.6	11.822	20.0
7748.6	11.829	20.0
7768.6	11.831	20.0
7788.6	11.834	20.0
7808.6	11.843	20.0
7828.6	11.845	20.0
7848.6	11.85	20.0
7868.6	11.85	20.0
7888.6	11.854	20.0
7908.6	11.856	20.0
7928.6	11.861	20.0
7948.6	11.864	20.0
7968.6	11.868	20.0
