 1290.2000 10.604  1.2
 1291.4000 10.644  1.2
 1292.6000 10.666  1.2
 1293.8000 10.692  1.2
 1294.9000 10.732  1.1
 1296.1000 10.748  1.2
 1297.3000 10.774  1.2
 1298.5000 10.815  1.2
 1299.7000 10.861  1.2
 1300.8000 10.893  1.1
 1302.0000 10.888  1.2
 1303.2000 10.849  1.2
 1304.4000 10.787  1.2
 1305.6000 10.711  1.2
 1306.7000 10.650  1.1
 1307.9000 10.615  1.2
 1309.1000 10.592  1.2
 1310.3000 10.565  1.2
 1311.5000 10.555  1.2
 1312.6000 10.562  1.1
 1313.8000 10.549  1.2
 1315.0000 10.551  1.2
 1316.2000 10.565  1.2
 1317.3000 10.567  1.1
 1318.5000 10.558  1.2
 1319.7000 10.566  1.2
 1320.9000 10.581  1.2
 1322.1000 10.593  1.2
 1323.2000 10.600  1.1
 1324.4000 10.608  1.2
 1325.6000 10.606  1.2
 1326.8000 10.604  1.2
 1328.0000 10.609  1.2
 1329.1000 10.611  1.1
 1330.3000 10.629  1.2
 1331.5000 10.671  1.2
 1332.7000 10.730  1.2
 1333.9000 10.800  1.2
 1335.0000 10.804  1.1
 1336.2000 10.736  1.2
 1337.4000 10.647  1.2
 1338.6000 10.597  1.2
 1339.8000 10.593  1.2
 1340.9000 10.618  1.1
 1342.1000 10.633  1.2
 1343.3000 10.631  1.2
 1344.5000 10.611  1.2
 1345.7000 10.584  1.2
 1346.8000 10.557  1.1
 1348.0000 10.543  1.2
 1349.2000 10.551  1.2
 1350.4000 10.554  1.2
 1351.6000 10.539  1.2
 1352.7000 10.512  1.1
 1353.9000 10.498  1.2
 1355.1000 10.500  1.2
 1356.3000 10.505  1.2
 1357.5000 10.522  1.2
 1358.6000 10.521  1.1
 1359.8000 10.509  1.2
 1361.0000 10.521  1.2
 1362.2000 10.523  1.2
 1363.4000 10.525  1.2
 1364.5000 10.519  1.1
 1365.7000 10.507  1.2
 1366.9000 10.514  1.2
 1368.1000 10.535  1.2
 1369.3000 10.535  1.2
 1370.4000 10.545  1.1
 1371.6000 10.553  1.2
 1372.8000 10.550  1.2
 1374.0000 10.548  1.2
 1375.2000 10.557  1.2
 1376.3000 10.563  1.1
 1377.5000 10.557  1.2
 1378.7000 10.540  1.2
 1379.9000 10.548  1.2
 1381.1000 10.545  1.2
 1382.2000 10.552  1.1
 1383.4000 10.564  1.2
 1384.6000 10.539  1.2
 1385.8000 10.529  1.2
 1387.0000 10.551  1.2
 1388.1000 10.577  1.1
 1389.3000 10.634  1.2
 1390.5000 10.710  1.2
 1391.7000 10.795  1.2
 1392.9000 10.821  1.2
 1394.0000 10.790  1.1
 1395.2000 10.710  1.2
 1396.4000 10.643  1.2
 1397.6000 10.636  1.2
 1398.8000 10.630  1.2
 1399.9000 10.657  1.1
 1401.1000 10.710  1.2
 1402.3000 10.739  1.2
 1403.5000 10.698  1.2
 1404.7000 10.612  1.2
 1405.8000 10.538  1.1
 1407.0000 10.520  1.2
 1408.2000 10.511  1.2
 1409.4000 10.520  1.2
 1410.5000 10.533  1.1
 1411.7000 10.549  1.2
 1412.9000 10.543  1.2
 1414.1000 10.551  1.2
 1415.3000 10.553  1.2
 1416.4000 10.547  1.1
 1417.6000 10.555  1.2
 1418.8000 10.544  1.2
 1420.0000 10.536  1.2
 1421.2000 10.529  1.2
 1422.3000 10.516  1.1
 1423.5000 10.516  1.2
 1424.7000 10.520  1.2
 1425.9000 10.522  1.2
 1427.1000 10.523  1.2
 1428.2000 10.532  1.1
 1429.4000 10.513  1.2
 1430.6000 10.498  1.2
 1431.8000 10.510  1.2
 1433.0000 10.502  1.2
 1434.1000 10.504  1.1
 1435.3000 10.518  1.2
 1436.5000 10.506  1.2
 1437.7000 10.498  1.2
 1438.9000 10.490  1.2
 1440.0000 10.483  1.1
 1441.2000 10.494  1.2
 1442.4000 10.497  1.2
 1443.6000 10.501  1.2
 1444.8000 10.504  1.2
 1445.9000 10.503  1.1
 1447.1000 10.493  1.2
 1448.3000 10.487  1.2
 1449.5000 10.489  1.2
 1450.7000 10.480  1.2
 1451.8000 10.486  1.1
 1453.0000 10.508  1.2
 1454.2000 10.527  1.2
 1455.4000 10.523  1.2
 1456.6000 10.502  1.2
 1457.7000 10.498  1.1
 1458.9000 10.493  1.2
 1460.1000 10.494  1.2
 1461.3000 10.503  1.2
 1462.5000 10.516  1.2
 1463.6000 10.513  1.1
 1464.8000 10.516  1.2
 1466.0000 10.511  1.2
 1467.2000 10.523  1.2
 1468.4000 10.521  1.2
 1469.5000 10.499  1.1
 1470.7000 10.497  1.2
 1471.9000 10.488  1.2
 1473.1000 10.495  1.2
 1474.3000 10.516  1.2
 1475.4000 10.514  1.1
 1476.6000 10.510  1.2
 1477.8000 10.513  1.2
 1479.0000 10.516  1.2
 1480.2000 10.493  1.2
 1481.3000 10.481  1.1
 1482.5000 10.495  1.2
 1483.7000 10.515  1.2
 1484.9000 10.506  1.2
 1486.1000 10.495  1.2
 1487.2000 10.493  1.1
 1488.4000 10.497  1.2
 1489.6000 10.498  1.2
 1490.8000 10.491  1.2
 1492.0000 10.498  1.2
 1493.1000 10.516  1.1
 1494.3000 10.536  1.2
 1495.5000 10.518  1.2
 1496.7000 10.506  1.2
 1497.8000 10.520  1.1
 1499.0000 10.529  1.2
 1500.2000 10.553  1.2
 1501.4000 10.573  1.2
 1502.6000 10.583  1.2
 1503.7000 10.569  1.1
 1504.9000 10.550  1.2
 1506.1000 10.520  1.2
 1507.3000 10.517  1.2
 1508.5000 10.528  1.2
 1509.6000 10.541  1.1
 1510.8000 10.568  1.2
 1512.0000 10.583  1.2
 1513.2000 10.591  1.2
 1514.4000 10.613  1.2
 1515.5000 10.607  1.1
 1516.7000 10.583  1.2
 1517.9000 10.554  1.2
 1519.1000 10.520  1.2
 1520.3000 10.511  1.2
 1521.4000 10.510  1.1
 1522.6000 10.524  1.2
 1523.8000 10.560  1.2
 1525.0000 10.608  1.2
 1526.2000 10.653  1.2
 1527.3000 10.666  1.1
 1528.5000 10.637  1.2
 1529.7000 10.612  1.2
 1530.9000 10.611  1.2
 1532.1000 10.630  1.2
 1533.2000 10.611  1.1
 1534.4000 10.598  1.2
 1535.6000 10.598  1.2
 1536.8000 10.607  1.2
 1538.0000 10.598  1.2
 1539.1000 10.585  1.1
 1540.3000 10.582  1.2
 1541.5000 10.586  1.2
 1542.7000 10.607  1.2
 1543.9000 10.648  1.2
 1545.0000 10.703  1.1
 1546.2000 10.732  1.2
 1547.4000 10.741  1.2
 1548.6000 10.749  1.2
 1549.8000 10.715  1.2
 1550.9000 10.654  1.1
 1552.1000 10.577  1.2
 1553.3000 10.547  1.2
 1554.5000 10.538  1.2
 1555.7000 10.547  1.2
 1556.8000 10.543  1.1
 1558.0000 10.518  1.2
 1559.2000 10.508  1.2
 1560.4000 10.535  1.2
 1561.6000 10.543  1.2
 1562.7000 10.541  1.1
 1563.9000 10.539  1.2
 1565.1000 10.519  1.2
 1566.3000 10.493  1.2
 1567.5000 10.488  1.2
 1568.6000 10.520  1.1
 1569.8000 10.521  1.2
 1571.0000 10.514  1.2
 1572.2000 10.523  1.2
 1573.4000 10.528  1.2
 1574.5000 10.522  1.1
 1575.7000 10.522  1.2
 1576.9000 10.510  1.2
 1578.1000 10.501  1.2
 1579.3000 10.511  1.2
 1580.4000 10.528  1.1
 1581.6000 10.512  1.2
 1582.8000 10.493  1.2
 1584.0000 10.487  1.2
 1585.1000 10.483  1.1
 1586.3000 10.476  1.2
 1587.5000 10.484  1.2
 1588.7000 10.503  1.2
 1589.9000 10.511  1.2
 1591.0000 10.515  1.1
 1592.2000 10.532  1.2
 1593.4000 10.546  1.2
 1594.6000 10.540  1.2
 1595.8000 10.535  1.2
 1596.9000 10.528  1.1
 1598.1000 10.530  1.2
 1599.3000 10.530  1.2
 1600.5000 10.543  1.2
 1601.7000 10.561  1.2
 1602.8000 10.571  1.1
 1604.0000 10.566  1.2
 1605.2000 10.579  1.2
 1606.4000 10.608  1.2
 1607.6000 10.619  1.2
 1608.7000 10.614  1.1
 1609.9000 10.610  1.2
 1611.1000 10.585  1.2
 1612.3000 10.552  1.2
 1613.5000 10.514  1.2
 1614.6000 10.487  1.1
 1615.8000 10.492  1.2
 1617.0000 10.496  1.2
 1618.2000 10.494  1.2
 1619.4000 10.496  1.2
 1620.5000 10.489  1.1
 1621.7000 10.502  1.2
 1622.9000 10.510  1.2
 1624.1000 10.492  1.2
 1625.3000 10.469  1.2
 1626.4000 10.462  1.1
 1627.6000 10.462  1.2
 1628.8000 10.470  1.2
 1630.0000 10.483  1.2
 1631.2000 10.479  1.2
 1632.3000 10.462  1.1
 1633.5000 10.446  1.2
 1634.7000 10.436  1.2
 1635.9000 10.455  1.2
 1637.1000 10.469  1.2
 1638.2000 10.470  1.1
 1639.4000 10.476  1.2
 1640.6000 10.493  1.2
 1641.8000 10.495  1.2
 1643.0000 10.493  1.2
 1644.1000 10.484  1.1
 1645.3000 10.461  1.2
 1646.5000 10.450  1.2
 1647.7000 10.452  1.2
 1648.9000 10.466  1.2
 1650.0000 10.471  1.1
 1651.2000 10.475  1.2
 1652.4000 10.462  1.2
 1653.6000 10.459  1.2
 1654.8000 10.464  1.2
 1655.9000 10.454  1.1
 1657.1000 10.440  1.2
 1658.3000 10.434  1.2
 1659.5000 10.443  1.2
 1660.7000 10.453  1.2
 1661.8000 10.456  1.1
 1663.0000 10.448  1.2
 1664.2000 10.441  1.2
 1665.4000 10.439  1.2
 1666.6000 10.449  1.2
 1667.7000 10.485  1.1
 1668.9000 10.524  1.2
 1670.1000 10.541  1.2
 1671.3000 10.552  1.2
 1672.5000 10.532  1.2
 1673.6000 10.517  1.1
 1674.8000 10.506  1.2
 1676.0000 10.484  1.2
 1677.2000 10.465  1.2
 1678.3000 10.454  1.1
 1679.5000 10.444  1.2
 1680.7000 10.447  1.2
 1681.9000 10.445  1.2
 1683.1000 10.442  1.2
 1684.2000 10.433  1.1
 1685.4000 10.441  1.2
 1686.6000 10.457  1.2
 1687.8000 10.469  1.2
 1689.0000 10.464  1.2
 1690.1000 10.464  1.1
 1691.3000 10.480  1.2
 1692.5000 10.483  1.2
 1693.7000 10.478  1.2
 1694.9000 10.477  1.2
 1696.0000 10.470  1.1
 1697.2000 10.470  1.2
 1698.4000 10.461  1.2
 1699.6000 10.449  1.2
 1700.8000 10.452  1.2
 1701.9000 10.463  1.1
 1703.1000 10.465  1.2
 1704.3000 10.476  1.2
 1705.5000 10.486  1.2
 1706.7000 10.490  1.2
 1707.8000 10.483  1.1
 1709.0000 10.491  1.2
 1710.2000 10.495  1.2
 1711.4000 10.495  1.2
 1712.6000 10.494  1.2
 1713.7000 10.500  1.1
 1714.9000 10.515  1.2
 1716.1000 10.524  1.2
 1717.3000 10.537  1.2
 1718.5000 10.552  1.2
 1719.6000 10.558  1.1
 1720.8000 10.567  1.2
 1722.0000 10.570  1.2
 1723.2000 10.557  1.2
 1724.4000 10.544  1.2
 1725.5000 10.518  1.1
 1726.7000 10.500  1.2
 1727.9000 10.496  1.2
 1729.1000 10.503  1.2
 1730.3000 10.504  1.2
 1731.4000 10.485  1.1
 1732.6000 10.469  1.2
 1733.8000 10.462  1.2
 1735.0000 10.457  1.2
 1736.2000 10.461  1.2
 1737.3000 10.471  1.1
 1738.5000 10.493  1.2
 1739.7000 10.513  1.2
 1740.9000 10.508  1.2
 1742.1000 10.504  1.2
 1743.2000 10.504  1.1
 1744.4000 10.507  1.2
 1745.6000 10.512  1.2
 1746.8000 10.519  1.2
 1748.0000 10.514  1.2
 1749.1000 10.505  1.1
 1750.3000 10.492  1.2
 1751.5000 10.477  1.2
 1752.7000 10.461  1.2
 1753.9000 10.448  1.2
 1755.0000 10.444  1.1
 1756.2000 10.443  1.2
 1757.4000 10.438  1.2
 1758.6000 10.441  1.2
 1759.8000 10.456  1.2
 1760.9000 10.468  1.1
 1762.1000 10.470  1.2
 1763.3000 10.462  1.2
 1764.5000 10.444  1.2
 1765.6000 10.441  1.1
 1766.8000 10.445  1.2
 1768.0000 10.451  1.2
 1769.2000 10.475  1.2
 1770.4000 10.496  1.2
 1771.5000 10.506  1.1
 1772.7000 10.502  1.2
 1773.9000 10.494  1.2
 1775.1000 10.487  1.2
 1776.3000 10.482  1.2
 1777.4000 10.472  1.1
 1778.6000 10.447  1.2
 1779.8000 10.430  1.2
 1781.0000 10.429  1.2
 1782.2000 10.437  1.2
 1783.3000 10.442  1.1
 1784.5000 10.447  1.2
 1785.7000 10.455  1.2
 1786.9000 10.461  1.2
 1788.1000 10.463  1.2
 1789.2000 10.469  1.1
 1790.4000 10.468  1.2
 1791.6000 10.458  1.2
 1792.8000 10.460  1.2
 1794.0000 10.456  1.2
 1795.1000 10.456  1.1
 1796.3000 10.448  1.2
 1797.5000 10.443  1.2
 1798.7000 10.438  1.2
 1799.9000 10.434  1.2
 1801.0000 10.424  1.1
 1802.2000 10.420  1.2
 1803.4000 10.430  1.2
 1804.6000 10.446  1.2
 1805.8000 10.456  1.2
 1806.9000 10.459  1.1
 1808.1000 10.467  1.2
 1809.3000 10.471  1.2
 1810.5000 10.471  1.2
 1811.7000 10.475  1.2
 1812.8000 10.481  1.1
 1814.0000 10.474  1.2
 1815.2000 10.461  1.2
 1816.4000 10.456  1.2
 1817.6000 10.454  1.2
 1818.7000 10.452  1.1
 1819.9000 10.457  1.2
 1821.1000 10.459  1.2
 1822.3000 10.462  1.2
 1823.5000 10.454  1.2
 1824.6000 10.440  1.1
 1825.8000 10.433  1.2
 1827.0000 10.426  1.2
 1828.2000 10.423  1.2
 1829.4000 10.429  1.2
 1830.5000 10.441  1.1
 1831.7000 10.452  1.2
 1832.9000 10.453  1.2
 1834.1000 10.455  1.2
 1835.3000 10.460  1.2
 1836.4000 10.469  1.1
 1837.6000 10.476  1.2
 1838.8000 10.481  1.2
 1840.0000 10.499  1.2
 1841.2000 10.522  1.2
 1842.3000 10.540  1.1
 1843.5000 10.550  1.2
 1844.7000 10.557  1.2
 1845.9000 10.558  1.2
 1847.1000 10.556  1.2
 1848.2000 10.562  1.1
 1849.4000 10.569  1.2
 1850.6000 10.575  1.2
 1851.8000 10.578  1.2
 1853.0000 10.582  1.2
 1854.1000 10.589  1.1
 1855.3000 10.582  1.2
 1856.5000 10.572  1.2
 1857.7000 10.558  1.2
 1858.8000 10.543  1.1
 1860.0000 10.533  1.2
 1861.2000 10.538  1.2
 1862.4000 10.540  1.2
 1863.6000 10.536  1.2
 1864.7000 10.532  1.1
 1865.9000 10.524  1.2
 1867.1000 10.517  1.2
 1868.3000 10.509  1.2
 1869.5000 10.498  1.2
 1870.6000 10.487  1.1
 1871.8000 10.472  1.2
 1873.0000 10.463  1.2
 1874.2000 10.464  1.2
 1875.4000 10.464  1.2
 1876.5000 10.471  1.1
 1877.7000 10.486  1.2
 1878.9000 10.508  1.2
 1880.1000 10.525  1.2
 1881.3000 10.539  1.2
 1882.4000 10.553  1.1
 1883.6000 10.564  1.2
 1884.8000 10.576  1.2
 1886.0000 10.592  1.2
 1887.2000 10.612  1.2
 1888.3000 10.628  1.1
 1889.5000 10.643  1.2
 1890.7000 10.654  1.2
 1891.9000 10.655  1.2
 1893.1000 10.644  1.2
 1894.2000 10.627  1.1
 1895.4000 10.604  1.2
 1896.6000 10.580  1.2
 1897.8000 10.565  1.2
 1899.0000 10.556  1.2
 1900.1000 10.557  1.1
 1901.3000 10.562  1.2
 1902.5000 10.560  1.2
 1903.7000 10.559  1.2
 1904.9000 10.558  1.2
 1906.0000 10.556  1.1
 1907.2000 10.550  1.2
 1908.4000 10.541  1.2
 1909.6000 10.533  1.2
 1910.8000 10.534  1.2
 1911.9000 10.546  1.1
 1913.1000 10.569  1.2
 1914.3000 10.590  1.2
 1915.5000 10.600  1.2
 1916.7000 10.601  1.2
 1917.8000 10.601  1.1
 1919.0000 10.602  1.2
 1920.2000 10.608  1.2
 1921.4000 10.609  1.2
 1922.6000 10.609  1.2
 1923.7000 10.611  1.1
 1924.9000 10.621  1.2
 1926.1000 10.635  1.2
 1927.3000 10.643  1.2
 1928.5000 10.631  1.2
 1929.6000 10.603  1.1
 1930.8000 10.578  1.2
 1932.0000 10.559  1.2
 1933.2000 10.542  1.2
 1934.4000 10.530  1.2
 1935.5000 10.530  1.1
 1936.7000 10.541  1.2
 1937.9000 10.555  1.2
 1939.1000 10.561  1.2
 1940.3000 10.556  1.2
 1941.4000 10.546  1.1
 1942.6000 10.542  1.2
 1943.8000 10.540  1.2
 1945.0000 10.536  1.2
 1946.1000 10.532  1.1
 1947.3000 10.528  1.2
 1948.5000 10.534  1.2
 1949.7000 10.552  1.2
 1950.9000 10.574  1.2
 1952.0000 10.593  1.1
 1953.2000 10.600  1.2
 1954.4000 10.598  1.2
 1955.6000 10.593  1.2
 1956.8000 10.590  1.2
 1957.9000 10.586  1.1
 1959.1000 10.581  1.2
 1960.3000 10.577  1.2
 1961.5000 10.572  1.2
 1962.7000 10.564  1.2
 1963.8000 10.558  1.1
 1965.0000 10.553  1.2
 1966.2000 10.547  1.2
 1967.4000 10.537  1.2
 1968.6000 10.524  1.2
 1969.7000 10.508  1.1
 1970.2000 10.539  0.5
 1972.0000 10.461  1.8
 1973.8000 10.428  1.8
 1975.8000 10.408  2.0
 1977.6000 10.455  1.8
 1979.4000 10.471  1.8
 1981.4000 10.435  2.0
 1983.2000 10.387  1.8
 1985.0000 10.440  1.8
 1987.0000 10.451  2.0
 1988.8000 10.456  1.8
 1990.6000 10.533  1.8
 1992.6000 10.585  2.0
 1994.4000 10.553  1.8
 1996.2000 10.512  1.8
 1998.2000 10.618  2.0
 2000.6500 10.554  2.5
 2002.4500 10.493  1.8
 2004.4500 10.476  2.0
 2006.2500 10.514  1.8
 2008.0500 10.566  1.8
 2010.0500 10.571  2.0
 2011.8500 10.493  1.8
 2013.8500 10.470  2.0
 2015.6500 10.489  1.8
 2017.4500 10.477  1.8
 2019.4500 10.463  2.0
 2021.2500 10.462  1.8
 2023.0500 10.449  1.8
 2025.0500 10.425  2.0
 2026.8500 10.448  1.8
 2028.6500 10.496  1.8
 2030.6500 10.521  2.0
 2032.4500 10.489  1.8
 2034.2500 10.500  1.8
 2036.2500 10.547  2.0
 2038.0500 10.505  1.8
 2039.8500 10.507  1.8
 2041.8500 10.516  2.0
 2043.6600 10.518  1.8
 2045.4600 10.516  1.8
 2047.4600 10.468  2.0
 2049.2600 10.464  1.8
 2051.0600 10.505  1.8
 2053.0600 10.537  2.0
 2054.8600 10.511  1.8
 2056.6600 10.541  1.8
 2058.6600 10.501  2.0
 2060.4600 10.459  1.8
 2062.4600 10.510  2.0
 2064.2600 10.527  1.8
 2066.0600 10.523  1.8
 2068.0600 10.491  2.0
 2069.8600 10.491  1.8
 2071.6600 10.502  1.8
 2073.6600 10.475  2.0
 2075.4600 10.460  1.8
 2077.2600 10.452  1.8
 2079.2600 10.390  2.0
 2081.0600 10.393  1.8
 2082.8600 10.435  1.8
 2084.8600 10.488  2.0
 2086.6600 10.521  1.8
 2088.4600 10.489  1.8
 2090.4600 10.462  2.0
 2092.2700 10.447  1.8
 2094.0700 10.495  1.8
 2096.0700 10.563  2.0
 2097.8700 10.569  1.8
 2099.6700 10.562  1.8
 2101.6700 10.532  2.0
 2103.4700 10.532  1.8
 2105.4700 10.493  2.0
 2107.2700 10.493  1.8
 2109.0700 10.483  1.8
 2111.0700 10.466  2.0
 2112.8700 10.404  1.8
 2114.6700 10.470  1.8
 2116.6700 10.485  2.0
 2118.4700 10.530  1.8
 2120.2700 10.517  1.8
 2122.2700 10.464  2.0
 2124.0700 10.502  1.8
 2125.8700 10.470  1.8
 2127.8700 10.383  2.0
 2129.6700 10.364  1.8
 2131.4700 10.447  1.8
 2133.4700 10.541  2.0
 2135.2700 10.507  1.8
 2137.0700 10.428  1.8
 2139.0700 10.437  2.0
 2140.8700 10.490  1.8
 2142.6800 10.527  1.8
 2144.6800 10.482  2.0
 2146.4800 10.492  1.8
 2148.2800 10.472  1.8
 2150.2800 10.474  2.0
 2152.0800 10.460  1.8
 2154.0800 10.464  2.0
 2155.8800 10.451  1.8
 2157.6800 10.472  1.8
 2159.6800 10.485  2.0
 2161.4800 10.463  1.8
 2163.2800 10.456  1.8
 2165.2800 10.507  2.0
 2167.0800 10.559  1.8
 2168.8800 10.505  1.8
 2170.8800 10.388  2.0
 2172.6800 10.467  1.8
 2174.4800 10.491  1.8
 2176.4800 10.458  2.0
 2178.2800 10.455  1.8
 2180.0800 10.502  1.8
 2182.0800 10.555  2.0
 2183.8800 10.499  1.8
 2185.6800 10.436  1.8
 2187.6800 10.401  2.0
 2189.4800 10.413  1.8
 2191.2900 10.512  1.8
 2193.2900 10.582  2.0
 2195.0900 10.537  1.8
 2196.8900 10.564  1.8
 2198.8900 10.469  2.0
 2200.6900 10.450  1.8
 2202.6900 10.464  2.0
 2204.4900 10.466  1.8
 2206.2900 10.430  1.8
 2208.2900 10.411  2.0
 2210.0900 10.473  1.8
 2211.8900 10.517  1.8
 2213.8900 10.491  2.0
 2215.6900 10.438  1.8
 2217.4900 10.418  1.8
 2219.4900 10.456  2.0
 2221.2900 10.519  1.8
 2223.0900 10.516  1.8
 2225.0900 10.489  2.0
 2226.8900 10.434  1.8
 2228.6900 10.446  1.8
 2230.6900 10.501  2.0
 2232.4900 10.528  1.8
 2234.2900 10.506  1.8
 2236.3000 10.537  2.0
 2238.0900 10.560  1.8
 2239.9000 10.513  1.8
 2241.9000 10.514  2.0
 2243.7000 10.551  1.8
 2245.7000 10.503  2.0
 2247.5000 10.500  1.8
 2249.3000 10.441  1.8
 2251.3000 10.407  2.0
 2253.1000 10.476  1.8
 2254.9000 10.415  1.8
 2256.9000 10.370  2.0
 2258.7000 10.372  1.8
 2260.5000 10.382  1.8
 2262.5000 10.446  2.0
 2264.3000 10.439  1.8
 2266.1000 10.438  1.8
 2268.1000 10.431  2.0
 2269.9000 10.421  1.8
 2271.7000 10.426  1.8
 2273.7000 10.465  2.0
 2275.5000 10.393  1.8
 2277.3000 10.385  1.8
 2279.3000 10.443  2.0
 2281.1000 10.477  1.8
 2282.9000 10.443  1.8
 2284.9100 10.508  2.0
 2286.7100 10.514  1.8
 2288.5100 10.485  1.8
 2290.5100 10.510  2.0
 2292.3100 10.564  1.8
 2294.3100 10.517  2.0
 2296.1100 10.433  1.8
 2297.9100 10.435  1.8
 2299.9100 10.493  2.0
 2301.7100 10.508  1.8
 2303.5100 10.452  1.8
 2305.5100 10.422  2.0
 2307.3100 10.450  1.8
 2309.1100 10.430  1.8
 2311.1100 10.386  2.0
 2312.9100 10.435  1.8
 2314.7100 10.408  1.8
 2316.7100 10.366  2.0
 2318.5100 10.393  1.8
 2320.3100 10.478  1.8
 2322.3100 10.446  2.0
 2324.1100 10.425  1.8
 2325.9100 10.439  1.8
 2327.9100 10.380  2.0
 2329.7200 10.389  1.8
 2331.5200 10.428  1.8
 2333.5200 10.432  2.0
 2335.3200 10.399  1.8
 2337.1200 10.390  1.8
 2339.1200 10.414  2.0
 2340.9200 10.465  1.8
 2342.9200 10.541  2.0
 2344.7200 10.486  1.8
 2346.5200 10.493  1.8
 2348.5200 10.522  2.0
 2350.3200 10.459  1.8
 2352.1200 10.443  1.8
 2354.1200 10.422  2.0
 2355.9200 10.476  1.8
 2357.7200 10.447  1.8
 2359.7200 10.412  2.0
 2361.5200 10.423  1.8
 2363.3200 10.434  1.8
 2365.3200 10.480  2.0
 2367.1200 10.466  1.8
 2368.9200 10.441  1.8
 2370.9200 10.435  2.0
 2372.7200 10.471  1.8
 2374.5300 10.485  1.8
 2376.5300 10.500  2.0
 2378.3300 10.512  1.8
 2380.1300 10.529  1.8
 2382.1300 10.530  2.0
 2383.9300 10.531  1.8
 2385.9300 10.599  2.0
 2387.7300 10.570  1.8
 2389.5300 10.468  1.8
 2391.5300 10.428  2.0
 2393.3300 10.439  1.8
 2395.1300 10.442  1.8
 2397.1300 10.443  2.0
 2398.9300 10.464  1.8
 2400.7300 10.488  1.8
 2402.7300 10.464  2.0
 2404.5300 10.450  1.8
 2406.3300 10.475  1.8
 2408.3300 10.460  2.0
 2410.1300 10.439  1.8
