 1273.7000  9.801  1.2
 1274.9000  9.787  1.2
 1276.1000  9.785  1.2
 1277.2000  9.783  1.1
 1278.4000  9.788  1.2
 1279.6000  9.808  1.2
 1280.8000  9.807  1.2
 1282.0000  9.794  1.2
 1283.1000  9.799  1.1
 1284.3000  9.810  1.2
 1285.5000  9.810  1.2
 1286.7000  9.793  1.2
 1287.9000  9.764  1.2
 1289.0000  9.732  1.1
 1290.2000  9.693  1.2
 1291.4000  9.679  1.2
 1292.6000  9.697  1.2
 1293.8000  9.705  1.2
 1294.9000  9.724  1.1
 1296.1000  9.733  1.2
 1297.3000  9.726  1.2
 1298.5000  9.745  1.2
 1299.7000  9.782  1.2
 1300.8000  9.821  1.1
 1302.0000  9.845  1.2
 1303.2000  9.818  1.2
 1304.4000  9.830  1.2
 1305.6000  9.844  1.2
 1306.7000  9.853  1.1
 1307.9000  9.842  1.2
 1309.1000  9.838  1.2
 1310.3000  9.829  1.2
 1311.5000  9.821  1.2
 1312.6000  9.799  1.1
 1313.8000  9.780  1.2
 1315.0000  9.779  1.2
 1316.2000  9.811  1.2
 1317.3000  9.832  1.1
 1318.5000  9.823  1.2
 1319.7000  9.820  1.2
 1320.9000  9.816  1.2
 1322.1000  9.812  1.2
 1323.2000  9.814  1.1
 1324.4000  9.810  1.2
 1325.6000  9.806  1.2
 1326.8000  9.802  1.2
 1328.0000  9.797  1.2
 1329.1000  9.758  1.1
 1330.3000  9.729  1.2
 1331.5000  9.757  1.2
 1332.7000  9.835  1.2
 1333.9000  9.857  1.2
 1335.0000  9.871  1.1
 1336.2000  9.879  1.2
 1337.4000  9.867  1.2
 1338.6000  9.801  1.2
 1339.8000  9.766  1.2
 1340.9000  9.737  1.1
 1342.1000  9.732  1.2
 1343.3000  9.737  1.2
 1344.5000  9.737  1.2
 1345.7000  9.747  1.2
 1346.8000  9.760  1.1
 1348.0000  9.778  1.2
 1349.2000  9.788  1.2
 1350.4000  9.770  1.2
 1351.6000  9.753  1.2
 1352.7000  9.760  1.1
 1353.9000  9.766  1.2
 1355.1000  9.771  1.2
 1356.3000  9.772  1.2
 1357.5000  9.778  1.2
 1358.6000  9.830  1.1
 1359.8000  9.865  1.2
 1361.0000  9.874  1.2
 1362.2000  9.881  1.2
 1363.4000  9.857  1.2
 1364.5000  9.836  1.1
 1365.7000  9.809  1.2
 1366.9000  9.764  1.2
 1368.1000  9.697  1.2
 1369.3000  9.714  1.2
 1370.4000  9.735  1.1
 1371.6000  9.780  1.2
 1372.8000  9.857  1.2
 1374.0000  9.867  1.2
 1375.2000  9.875  1.2
 1376.3000  9.869  1.1
 1377.5000  9.820  1.2
 1378.7000  9.776  1.2
 1379.9000  9.751  1.2
 1381.1000  9.727  1.2
 1382.2000  9.730  1.1
 1383.4000  9.719  1.2
 1384.6000  9.728  1.2
 1385.8000  9.737  1.2
 1387.0000  9.757  1.2
 1388.1000  9.779  1.1
 1389.3000  9.799  1.2
 1390.5000  9.794  1.2
 1391.7000  9.789  1.2
 1392.9000  9.792  1.2
 1394.0000  9.792  1.1
 1395.2000  9.772  1.2
 1396.4000  9.749  1.2
 1397.6000  9.742  1.2
 1398.8000  9.741  1.2
 1399.9000  9.740  1.1
 1401.1000  9.744  1.2
 1402.3000  9.748  1.2
 1403.5000  9.759  1.2
 1404.7000  9.771  1.2
 1405.8000  9.789  1.1
 1407.0000  9.807  1.2
 1408.2000  9.822  1.2
 1409.4000  9.836  1.2
 1410.5000  9.850  1.1
 1411.7000  9.782  1.2
 1412.9000  9.731  1.2
 1414.1000  9.724  1.2
 1415.3000  9.720  1.2
 1416.4000  9.727  1.1
 1417.6000  9.725  1.2
 1418.8000  9.736  1.2
 1420.0000  9.749  1.2
 1421.2000  9.761  1.2
 1422.3000  9.743  1.1
 1423.5000  9.728  1.2
 1424.7000  9.696  1.2
 1425.9000  9.662  1.2
 1427.1000  9.664  1.2
 1428.2000  9.687  1.1
 1429.4000  9.722  1.2
 1430.6000  9.764  1.2
 1431.8000  9.809  1.2
 1433.0000  9.754  1.2
 1434.1000  9.722  1.1
 1435.3000  9.696  1.2
 1436.5000  9.672  1.2
 1437.7000  9.698  1.2
 1438.9000  9.712  1.2
 1440.0000  9.729  1.1
 1441.2000  9.749  1.2
 1442.4000  9.770  1.2
 1443.6000  9.771  1.2
 1444.8000  9.777  1.2
 1445.9000  9.777  1.1
 1447.1000  9.775  1.2
 1448.3000  9.781  1.2
 1449.5000  9.802  1.2
 1450.7000  9.815  1.2
 1451.8000  9.823  1.1
 1453.0000  9.846  1.2
 1454.2000  9.853  1.2
 1455.4000  9.860  1.2
 1456.6000  9.851  1.2
 1457.7000  9.827  1.1
 1458.9000  9.806  1.2
 1460.1000  9.783  1.2
 1461.3000  9.775  1.2
 1462.5000  9.778  1.2
 1463.6000  9.788  1.1
 1464.8000  9.804  1.2
 1466.0000  9.824  1.2
 1467.2000  9.813  1.2
 1468.4000  9.767  1.2
 1469.5000  9.747  1.1
 1470.7000  9.734  1.2
 1471.9000  9.746  1.2
 1473.1000  9.787  1.2
 1474.3000  9.791  1.2
 1475.4000  9.770  1.1
 1476.6000  9.748  1.2
 1477.8000  9.730  1.2
 1479.0000  9.707  1.2
 1480.2000  9.707  1.2
 1481.3000  9.720  1.1
 1482.5000  9.743  1.2
 1483.7000  9.770  1.2
 1484.9000  9.779  1.2
 1486.1000  9.762  1.2
 1487.2000  9.745  1.1
 1488.4000  9.723  1.2
 1489.6000  9.719  1.2
 1490.8000  9.731  1.2
 1492.0000  9.761  1.2
 1493.1000  9.785  1.1
 1494.3000  9.774  1.2
 1495.5000  9.769  1.2
 1496.7000  9.775  1.2
 1497.8000  9.766  1.1
 1499.0000  9.762  1.2
 1500.2000  9.748  1.2
 1501.4000  9.759  1.2
 1502.6000  9.812  1.2
 1503.7000  9.833  1.1
 1504.9000  9.825  1.2
 1506.1000  9.814  1.2
 1507.3000  9.797  1.2
 1508.5000  9.797  1.2
 1509.6000  9.805  1.1
 1510.8000  9.829  1.2
 1512.0000  9.844  1.2
 1513.2000  9.840  1.2
 1514.4000  9.828  1.2
 1515.5000  9.800  1.1
 1516.7000  9.785  1.2
 1517.9000  9.787  1.2
 1519.1000  9.795  1.2
 1520.3000  9.792  1.2
 1521.4000  9.775  1.1
 1522.6000  9.774  1.2
 1523.8000  9.780  1.2
 1525.0000  9.794  1.2
 1526.2000  9.839  1.2
 1527.3000  9.871  1.1
 1528.5000  9.805  1.2
 1529.7000  9.773  1.2
 1530.9000  9.756  1.2
 1532.1000  9.754  1.2
 1533.2000  9.752  1.1
 1534.4000  9.730  1.2
 1535.6000  9.707  1.2
 1536.8000  9.678  1.2
 1538.0000  9.659  1.2
 1539.1000  9.666  1.1
 1540.3000  9.673  1.2
 1541.5000  9.689  1.2
 1542.7000  9.719  1.2
 1543.9000  9.741  1.2
 1545.0000  9.746  1.1
 1546.2000  9.751  1.2
 1547.4000  9.754  1.2
 1548.6000  9.754  1.2
 1549.8000  9.743  1.2
 1550.9000  9.733  1.1
 1552.1000  9.734  1.2
 1553.3000  9.755  1.2
 1554.5000  9.769  1.2
 1555.7000  9.755  1.2
 1556.8000  9.742  1.1
 1558.0000  9.739  1.2
 1559.2000  9.728  1.2
 1560.4000  9.728  1.2
 1561.6000  9.728  1.2
 1562.7000  9.713  1.1
 1563.9000  9.716  1.2
 1565.1000  9.721  1.2
 1566.3000  9.733  1.2
 1567.5000  9.744  1.2
 1568.6000  9.759  1.1
 1569.8000  9.770  1.2
 1571.0000  9.748  1.2
 1572.2000  9.726  1.2
 1573.4000  9.720  1.2
 1574.5000  9.710  1.1
 1575.7000  9.702  1.2
 1576.9000  9.727  1.2
 1578.1000  9.759  1.2
 1579.3000  9.754  1.2
 1580.4000  9.751  1.1
 1581.6000  9.777  1.2
 1582.8000  9.792  1.2
 1584.0000  9.778  1.2
 1585.1000  9.764  1.1
 1586.3000  9.751  1.2
 1587.5000  9.751  1.2
 1588.7000  9.745  1.2
 1589.9000  9.754  1.2
 1591.0000  9.763  1.1
 1592.2000  9.782  1.2
 1593.4000  9.806  1.2
 1594.6000  9.796  1.2
 1595.8000  9.781  1.2
 1596.9000  9.774  1.1
 1598.1000  9.805  1.2
 1599.3000  9.839  1.2
 1600.5000  9.830  1.2
 1601.7000  9.819  1.2
 1602.8000  9.810  1.1
 1604.0000  9.793  1.2
 1605.2000  9.783  1.2
 1606.4000  9.773  1.2
 1607.6000  9.757  1.2
 1608.7000  9.772  1.1
 1609.9000  9.786  1.2
 1611.1000  9.797  1.2
 1612.3000  9.809  1.2
 1613.5000  9.814  1.2
 1614.6000  9.842  1.1
 1615.8000  9.832  1.2
 1617.0000  9.810  1.2
 1618.2000  9.804  1.2
 1619.4000  9.795  1.2
 1620.5000  9.786  1.1
 1621.7000  9.778  1.2
 1622.9000  9.762  1.2
 1624.1000  9.761  1.2
 1625.3000  9.762  1.2
 1626.4000  9.754  1.1
 1627.6000  9.759  1.2
 1628.8000  9.750  1.2
 1630.0000  9.772  1.2
 1631.2000  9.798  1.2
 1632.3000  9.806  1.1
 1633.5000  9.805  1.2
 1634.7000  9.812  1.2
 1635.9000  9.820  1.2
 1637.1000  9.830  1.2
 1638.2000  9.842  1.1
 1639.4000  9.854  1.2
 1640.6000  9.893  1.2
 1641.8000  9.934  1.2
 1643.0000  9.905  1.2
 1644.1000  9.854  1.1
 1645.3000  9.808  1.2
 1646.5000  9.764  1.2
 1647.7000  9.755  1.2
 1648.9000  9.760  1.2
 1650.0000  9.769  1.1
 1651.2000  9.782  1.2
 1652.4000  9.795  1.2
 1653.6000  9.818  1.2
 1654.8000  9.820  1.2
 1655.9000  9.823  1.1
 1657.1000  9.825  1.2
 1658.3000  9.813  1.2
 1659.5000  9.815  1.2
 1660.7000  9.817  1.2
 1661.8000  9.819  1.1
 1663.0000  9.799  1.2
 1664.2000  9.794  1.2
 1665.4000  9.785  1.2
 1666.6000  9.787  1.2
 1667.7000  9.813  1.1
 1668.9000  9.819  1.2
 1670.1000  9.822  1.2
 1671.3000  9.828  1.2
 1672.5000  9.838  1.2
 1673.6000  9.839  1.1
 1674.8000  9.852  1.2
 1676.0000  9.868  1.2
 1677.2000  9.856  1.2
 1678.3000  9.835  1.1
 1679.5000  9.816  1.2
 1680.7000  9.801  1.2
 1681.9000  9.791  1.2
 1683.1000  9.784  1.2
 1684.2000  9.779  1.1
 1685.4000  9.772  1.2
 1686.6000  9.763  1.2
 1687.8000  9.780  1.2
 1689.0000  9.802  1.2
 1690.1000  9.810  1.1
 1691.3000  9.805  1.2
 1692.5000  9.802  1.2
 1693.7000  9.808  1.2
 1694.9000  9.815  1.2
 1696.0000  9.806  1.1
 1697.2000  9.785  1.2
 1698.4000  9.779  1.2
 1699.6000  9.786  1.2
 1700.8000  9.790  1.2
 1701.9000  9.791  1.1
 1703.1000  9.792  1.2
 1704.3000  9.801  1.2
 1705.5000  9.810  1.2
 1706.7000  9.813  1.2
 1707.8000  9.814  1.1
 1709.0000  9.824  1.2
 1710.2000  9.849  1.2
 1711.4000  9.858  1.2
 1712.6000  9.844  1.2
 1713.7000  9.838  1.1
 1714.9000  9.848  1.2
 1716.1000  9.860  1.2
 1717.3000  9.877  1.2
 1718.5000  9.907  1.2
 1719.6000  9.921  1.1
 1720.8000  9.923  1.2
 1722.0000  9.920  1.2
 1723.2000  9.895  1.2
 1724.4000  9.883  1.2
 1725.5000  9.882  1.1
 1726.7000  9.881  1.2
 1727.9000  9.872  1.2
 1729.1000  9.849  1.2
 1730.3000  9.836  1.2
 1731.4000  9.840  1.1
 1732.6000  9.847  1.2
 1733.8000  9.866  1.2
 1735.0000  9.877  1.2
 1736.2000  9.866  1.2
 1737.3000  9.854  1.1
 1738.5000  9.835  1.2
 1739.7000  9.817  1.2
 1740.9000  9.815  1.2
 1742.1000  9.838  1.2
 1743.2000  9.853  1.1
 1744.4000  9.836  1.2
 1745.6000  9.825  1.2
 1746.8000  9.841  1.2
 1748.0000  9.846  1.2
 1749.1000  9.845  1.1
 1750.3000  9.844  1.2
 1751.5000  9.848  1.2
 1752.7000  9.881  1.2
 1753.9000  9.894  1.2
 1755.0000  9.865  1.1
 1756.2000  9.845  1.2
 1757.4000  9.867  1.2
 1758.6000  9.893  1.2
 1759.8000  9.893  1.2
 1760.9000  9.893  1.1
 1762.1000  9.892  1.2
 1763.3000  9.879  1.2
 1764.5000  9.879  1.2
 1765.6000  9.885  1.1
 1766.8000  9.890  1.2
 1768.0000  9.878  1.2
 1769.2000  9.868  1.2
 1770.4000  9.849  1.2
 1771.5000  9.831  1.1
 1772.7000  9.814  1.2
 1773.9000  9.812  1.2
 1775.1000  9.814  1.2
 1776.3000  9.839  1.2
 1777.4000  9.862  1.1
 1778.6000  9.868  1.2
 1779.8000  9.867  1.2
 1781.0000  9.865  1.2
 1782.2000  9.863  1.2
 1783.3000  9.862  1.1
 1784.5000  9.863  1.2
 1785.7000  9.864  1.2
 1786.9000  9.865  1.2
 1788.1000  9.874  1.2
 1789.2000  9.875  1.1
 1790.4000  9.877  1.2
 1791.6000  9.877  1.2
 1792.8000  9.875  1.2
 1794.0000  9.877  1.2
 1795.1000  9.884  1.1
 1796.3000  9.891  1.2
 1797.5000  9.885  1.2
 1798.7000  9.879  1.2
 1799.9000  9.890  1.2
 1801.0000  9.902  1.1
 1802.2000  9.888  1.2
 1803.4000  9.890  1.2
 1804.6000  9.876  1.2
 1805.8000  9.877  1.2
 1806.9000  9.878  1.1
 1808.1000  9.898  1.2
 1809.3000  9.916  1.2
 1810.5000  9.909  1.2
 1811.7000  9.897  1.2
 1812.8000  9.886  1.1
 1814.0000  9.884  1.2
 1815.2000  9.882  1.2
 1816.4000  9.877  1.2
 1817.6000  9.867  1.2
 1818.7000  9.877  1.1
 1819.9000  9.890  1.2
 1821.1000  9.893  1.2
 1822.3000  9.895  1.2
 1823.5000  9.869  1.2
 1824.6000  9.850  1.1
 1825.8000  9.847  1.2
 1827.0000  9.854  1.2
 1828.2000  9.855  1.2
 1829.4000  9.882  1.2
 1830.5000  9.911  1.1
 1831.7000  9.939  1.2
 1832.9000  9.957  1.2
 1834.1000  9.957  1.2
 1835.3000  9.945  1.2
 1836.4000  9.945  1.1
 1837.6000  9.975  1.2
 1838.8000  9.981  1.2
 1840.0000  9.963  1.2
 1841.2000  9.940  1.2
 1842.3000  9.918  1.1
 1843.5000  9.893  1.2
 1844.7000  9.896  1.2
 1845.9000  9.908  1.2
 1847.1000  9.916  1.2
 1848.2000  9.919  1.1
 1849.4000  9.923  1.2
 1850.6000  9.942  1.2
 1851.8000  9.964  1.2
 1853.0000  9.985  1.2
 1854.1000  9.997  1.1
 1855.3000  9.993  1.2
 1856.5000  9.979  1.2
 1857.7000  9.951  1.2
 1858.8000  9.946  1.1
 1860.0000  9.942  1.2
 1861.2000  9.937  1.2
 1862.4000  9.931  1.2
 1863.6000  9.922  1.2
 1864.7000  9.921  1.1
 1865.9000  9.922  1.2
 1867.1000  9.925  1.2
 1868.3000  9.942  1.2
 1869.5000  9.948  1.2
 1870.6000  9.955  1.1
 1871.8000  9.958  1.2
 1873.0000  9.961  1.2
 1874.2000  9.963  1.2
 1875.4000  9.964  1.2
 1876.5000  9.966  1.1
 1877.7000  9.977  1.2
 1878.9000  9.977  1.2
 1880.1000  9.975  1.2
 1881.3000  9.973  1.2
 1882.4000  9.973  1.1
 1883.6000  9.968  1.2
 1884.8000  9.966  1.2
 1886.0000  9.962  1.2
 1887.2000  9.962  1.2
 1888.3000  9.965  1.1
 1889.5000  9.972  1.2
 1890.7000  9.982  1.2
 1891.9000  9.993  1.2
 1893.1000  9.985  1.2
 1894.2000  9.970  1.1
 1895.4000  9.953  1.2
 1896.6000  9.933  1.2
 1897.8000  9.916  1.2
 1899.0000  9.925  1.2
 1900.1000  9.934  1.1
 1901.3000  9.939  1.2
 1902.5000  9.944  1.2
 1903.7000  9.946  1.2
 1904.9000  9.943  1.2
 1906.0000  9.940  1.1
 1907.2000  9.935  1.2
 1908.4000  9.941  1.2
 1909.6000  9.947  1.2
 1910.8000  9.956  1.2
 1911.9000  9.967  1.1
 1913.1000  9.984  1.2
 1914.3000  9.983  1.2
 1915.5000  9.981  1.2
 1916.7000  9.981  1.2
 1917.8000  9.991  1.1
 1919.0000  9.991  1.2
 1920.2000  9.991  1.2
 1921.4000  9.991  1.2
 1922.6000  9.998  1.2
 1923.7000  9.998  1.1
 1924.9000  9.998  1.2
 1926.1000  9.998  1.2
 1927.3000  9.999  1.2
 1928.5000 10.003  1.2
 1929.6000 10.003  1.1
 1930.8000 10.003  1.2
 1932.0000 10.010  1.2
 1933.2000  9.992  1.2
 1934.4000 10.012  1.2
 1935.5000 10.001  1.1
 1936.7000  9.992  1.2
 1937.9000 10.008  1.2
 1939.1000 10.022  1.2
 1940.3000 10.034  1.2
 1941.4000 10.043  1.1
 1942.6000 10.044  1.2
 1943.8000 10.034  1.2
 1945.0000 10.024  1.2
 1946.1000 10.013  1.1
 1947.3000 10.002  1.2
 1948.5000 10.000  1.2
 1949.7000  9.994  1.2
 1950.9000  9.994  1.2
 1952.0000 10.014  1.1
 1953.2000 10.042  1.2
 1954.4000 10.046  1.2
 1955.6000 10.049  1.2
 1956.8000 10.040  1.2
 1957.9000 10.012  1.1
 1959.1000 10.004  1.2
 1960.3000 10.002  1.2
 1961.5000 10.000  1.2
 1962.7000 10.011  1.2
 1963.8000 10.014  1.1
 1965.0000 10.019  1.2
 1966.2000 10.024  1.2
 1967.4000 10.029  1.2
 1968.6000 10.030  1.2
 1969.7000 10.035  1.1
 1970.9000 10.044  1.2
 1972.1000 10.055  1.2
 1973.3000 10.073  1.2
 1974.5000 10.089  1.2
 1975.6000 10.090  1.1
 1976.8000 10.092  1.2
 1978.0000 10.094  1.2
 1979.2000 10.098  1.2
 1980.4000 10.096  1.2
 1981.5000 10.075  1.1
 1982.7000 10.052  1.2
 1983.9000 10.026  1.2
 1985.1000 10.000  1.2
 1986.3000  9.951  1.2
 1987.4000  9.904  1.1
 1988.8000 10.029  1.4
 1990.7000 10.016  1.9
 1992.5000 10.001  1.8
 1994.4000 10.001  1.9
 1996.3000 10.010  1.9
 1998.1000 10.014  1.8
 2000.6500 10.014  2.6
 2002.5500 10.008  1.9
 2004.4500 10.005  1.9
 2006.2500 10.006  1.8
 2008.1500 10.016  1.9
 2010.0500 10.022  1.9
 2011.8500 10.021  1.8
 2013.7500 10.020  1.9
 2015.6500 10.046  1.9
 2017.4500 10.061  1.8
 2019.3500 10.063  1.9
 2021.2500 10.059  1.9
 2023.1500 10.070  1.9
 2024.9500 10.090  1.8
 2026.8500 10.093  1.9
 2028.7500 10.080  1.9
 2030.5500 10.072  1.8
 2032.4500 10.079  1.9
 2034.3500 10.093  1.9
 2036.1500 10.093  1.8
 2038.0500 10.064  1.9
 2039.9500 10.054  1.9
 2041.7600 10.066  1.8
 2043.6600 10.087  1.9
 2045.5600 10.109  1.9
 2047.4600 10.114  1.9
 2049.2600 10.114  1.8
 2051.1600 10.108  1.9
 2053.0600 10.109  1.9
 2054.8600 10.110  1.8
 2056.7600 10.112  1.9
 2058.6600 10.113  1.9
 2060.4600 10.116  1.8
 2062.3600 10.118  1.9
 2064.2600 10.109  1.9
 2066.0600 10.100  1.8
 2067.9600 10.110  1.9
 2069.8600 10.107  1.9
 2071.7600 10.102  1.9
 2073.5600 10.095  1.8
 2075.4600 10.114  1.9
 2077.3600 10.135  1.9
 2079.1600 10.143  1.8
 2081.0600 10.142  1.9
 2082.9600 10.148  1.9
 2084.7600 10.159  1.8
 2086.6600 10.159  1.9
 2088.5600 10.135  1.9
 2090.3600 10.081  1.8
 2092.2700 10.048  1.9
 2094.1700 10.073  1.9
 2096.0700 10.101  1.9
 2097.8700 10.120  1.8
 2099.7700 10.120  1.9
 2101.6700 10.123  1.9
 2103.4700 10.125  1.8
 2105.3700 10.128  1.9
 2107.2700 10.136  1.9
 2109.0700 10.143  1.8
 2110.9700 10.131  1.9
 2112.8700 10.113  1.9
 2114.6700 10.101  1.8
 2116.5700 10.108  1.9
 2118.4700 10.123  1.9
 2120.3700 10.152  1.9
 2122.1700 10.186  1.8
 2124.0700 10.198  1.9
 2125.9700 10.180  1.9
 2127.7700 10.157  1.8
 2129.6700 10.151  1.9
 2131.5700 10.157  1.9
 2133.3700 10.153  1.8
 2135.2700 10.136  1.9
 2137.1700 10.135  1.9
 2138.9700 10.139  1.8
 2140.8700 10.147  1.9
 2142.7800 10.148  1.9
 2144.6800 10.143  1.9
 2146.4800 10.150  1.8
 2148.3800 10.179  1.9
 2150.2800 10.198  1.9
 2152.0800 10.192  1.8
 2153.9800 10.177  1.9
 2155.8800 10.174  1.9
 2157.6800 10.182  1.8
 2159.5800 10.196  1.9
 2161.4800 10.192  1.9
 2163.3800 10.181  1.9
 2165.1800 10.174  1.8
 2167.0800 10.172  1.9
 2168.9800 10.211  1.9
 2170.7800 10.238  1.8
 2172.6800 10.223  1.9
 2174.5800 10.180  1.9
 2176.3800 10.145  1.8
 2178.2800 10.132  1.9
 2180.1800 10.133  1.9
 2181.9800 10.160  1.8
 2183.8800 10.178  1.9
 2185.7800 10.207  1.9
 2187.6800 10.247  1.9
 2189.4800 10.278  1.8
 2191.3900 10.271  1.9
 2193.2900 10.216  1.9
 2195.0900 10.196  1.8
 2196.9900 10.231  1.9
 2198.8900 10.242  1.9
 2200.6900 10.236  1.8
 2202.5900 10.229  1.9
 2204.4900 10.226  1.9
 2206.2900 10.211  1.8
 2208.1900 10.222  1.9
 2210.0900 10.240  1.9
 2211.9900 10.247  1.9
 2213.7900 10.249  1.8
 2215.6900 10.247  1.9
 2217.5900 10.245  1.9
 2219.3900 10.240  1.8
 2221.2900 10.251  1.9
 2223.1900 10.275  1.9
 2224.9900 10.282  1.8
 2226.8900 10.267  1.9
 2228.7900 10.275  1.9
 2230.5900 10.298  1.8
 2232.4900 10.284  1.9
 2234.3900 10.264  1.9
 2236.3000 10.268  1.9
 2238.0900 10.268  1.8
 2240.0000 10.262  1.9
 2241.9000 10.247  1.9
 2243.7000 10.248  1.8
 2245.6000 10.258  1.9
 2247.5000 10.265  1.9
 2249.3000 10.253  1.8
 2251.2000 10.252  1.9
 2253.1000 10.244  1.9
 2254.9000 10.232  1.8
 2256.8000 10.222  1.9
 2258.7000 10.214  1.9
 2260.6000 10.196  1.9
 2262.4000 10.213  1.8
 2264.3000 10.242  1.9
 2266.2000 10.283  1.9
 2268.0000 10.288  1.8
 2269.9000 10.260  1.9
 2271.8000 10.241  1.9
 2273.6000 10.230  1.8
 2275.5000 10.210  1.9
 2277.4000 10.191  1.9
 2279.2000 10.206  1.8
 2281.1000 10.238  1.9
 2283.0000 10.247  1.9
 2284.9100 10.235  1.9
 2286.7100 10.233  1.8
 2288.6100 10.259  1.9
 2290.5100 10.290  1.9
 2292.3100 10.293  1.8
 2294.2100 10.279  1.9
 2296.1100 10.256  1.9
 2297.9100 10.244  1.8
 2299.8100 10.241  1.9
 2301.7100 10.264  1.9
 2303.6100 10.274  1.9
 2305.4100 10.270  1.8
 2307.3100 10.285  1.9
 2309.2100 10.303  1.9
 2311.0100 10.303  1.8
 2312.9100 10.287  1.9
 2314.8100 10.274  1.9
 2316.6100 10.258  1.8
 2318.5100 10.251  1.9
 2320.4100 10.240  1.9
 2322.2100 10.235  1.8
 2324.1100 10.238  1.9
 2326.0100 10.244  1.9
 2327.9100 10.260  1.9
 2329.7200 10.277  1.8
 2331.6200 10.287  1.9
 2333.5200 10.287  1.9
 2335.3200 10.277  1.8
 2337.2200 10.284  1.9
 2339.1200 10.304  1.9
 2340.9200 10.335  1.8
 2342.8200 10.349  1.9
 2344.7200 10.334  1.9
 2346.5200 10.306  1.8
 2348.4200 10.269  1.9
 2350.3200 10.268  1.9
 2352.2200 10.306  1.9
 2354.0200 10.324  1.8
 2355.9200 10.302  1.9
 2357.8200 10.281  1.9
 2359.6200 10.261  1.8
 2361.5200 10.240  1.9
 2363.4200 10.234  1.9
 2365.2200 10.246  1.8
 2367.1200 10.259  1.9
 2369.0200 10.261  1.9
 2370.8200 10.265  1.8
 2372.7200 10.268  1.9
 2374.6300 10.277  1.9
 2376.5300 10.289  1.9
 2378.3300 10.299  1.8
 2380.2300 10.314  1.9
 2382.1300 10.321  1.9
 2383.9300 10.328  1.8
 2385.8300 10.328  1.9
 2387.7300 10.334  1.9
 2389.5300 10.352  1.8
 2391.4300 10.349  1.9
 2393.3300 10.333  1.9
 2395.1300 10.333  1.8
 2397.0300 10.349  1.9
 2398.9300 10.350  1.9
 2400.8300 10.336  1.9
