 1346.8000  7.855  1.1
 1348.0000  7.851  1.2
 1349.2000  7.843  1.2
 1350.4000  7.805  1.2
 1351.6000  7.769  1.2
 1352.7000  7.755  1.1
 1353.9000  7.755  1.2
 1355.1000  7.759  1.2
 1356.3000  7.764  1.2
 1357.5000  7.770  1.2
 1358.6000  7.799  1.1
 1359.8000  7.812  1.2
 1361.0000  7.814  1.2
 1362.2000  7.816  1.2
 1363.4000  7.812  1.2
 1364.5000  7.813  1.1
 1365.7000  7.809  1.2
 1366.9000  7.791  1.2
 1368.1000  7.756  1.2
 1369.3000  7.768  1.2
 1370.4000  7.780  1.1
 1371.6000  7.769  1.2
 1372.8000  7.780  1.2
 1374.0000  7.792  1.2
 1375.2000  7.814  1.2
 1376.3000  7.828  1.1
 1377.5000  7.809  1.2
 1378.7000  7.793  1.2
 1379.9000  7.797  1.2
 1381.1000  7.801  1.2
 1382.2000  7.830  1.1
 1383.4000  7.851  1.2
 1384.6000  7.882  1.2
 1385.8000  7.906  1.2
 1387.0000  7.898  1.2
 1388.1000  7.928  1.1
 1389.3000  7.948  1.2
 1390.5000  7.976  1.2
 1391.7000  8.054  1.2
 1392.9000  8.141  1.2
 1394.0000  8.168  1.1
 1395.2000  8.120  1.2
 1396.4000  8.071  1.2
 1397.6000  8.019  1.2
 1398.8000  7.979  1.2
 1399.9000  7.984  1.1
 1401.1000  8.006  1.2
 1402.3000  8.035  1.2
 1403.5000  8.046  1.2
 1404.7000  8.028  1.2
 1405.8000  7.977  1.1
 1407.0000  7.926  1.2
 1408.2000  7.902  1.2
 1409.4000  7.887  1.2
 1410.5000  7.866  1.1
 1411.7000  7.844  1.2
 1412.9000  7.857  1.2
 1414.1000  7.848  1.2
 1415.3000  7.860  1.2
 1416.4000  7.883  1.1
 1417.6000  7.884  1.2
 1418.8000  7.876  1.2
 1420.0000  7.859  1.2
 1421.2000  7.847  1.2
 1422.3000  7.846  1.1
 1423.5000  7.859  1.2
 1424.7000  7.872  1.2
 1425.9000  7.889  1.2
 1427.1000  7.905  1.2
 1428.2000  7.925  1.1
 1429.4000  7.905  1.2
 1430.6000  7.876  1.2
 1431.8000  7.864  1.2
 1433.0000  7.841  1.2
 1434.1000  7.856  1.1
 1435.3000  7.868  1.2
 1436.5000  7.868  1.2
 1437.7000  7.881  1.2
 1438.9000  7.872  1.2
 1440.0000  7.877  1.1
 1441.2000  7.889  1.2
 1442.4000  7.889  1.2
 1443.6000  7.866  1.2
 1444.8000  7.849  1.2
 1445.9000  7.846  1.1
 1447.1000  7.854  1.2
 1448.3000  7.856  1.2
 1449.5000  7.862  1.2
 1450.7000  7.872  1.2
 1451.8000  7.883  1.1
 1453.0000  7.905  1.2
 1454.2000  7.920  1.2
 1455.4000  7.937  1.2
 1456.6000  7.942  1.2
 1457.7000  7.924  1.1
 1458.9000  7.926  1.2
 1460.1000  7.931  1.2
 1461.3000  7.919  1.2
 1462.5000  7.893  1.2
 1463.6000  7.895  1.1
 1464.8000  7.909  1.2
 1466.0000  7.921  1.2
 1467.2000  7.932  1.2
 1468.4000  7.916  1.2
 1469.5000  7.906  1.1
 1470.7000  7.894  1.2
 1471.9000  7.889  1.2
 1473.1000  7.909  1.2
 1474.3000  7.908  1.2
 1475.4000  7.903  1.1
 1476.6000  7.901  1.2
 1477.8000  7.894  1.2
 1479.0000  7.888  1.2
 1480.2000  7.884  1.2
 1481.3000  7.888  1.1
 1482.5000  7.906  1.2
 1483.7000  7.909  1.2
 1484.9000  7.908  1.2
 1486.1000  7.903  1.2
 1487.2000  7.899  1.1
 1488.4000  7.887  1.2
 1489.6000  7.884  1.2
 1490.8000  7.880  1.2
 1492.0000  7.880  1.2
 1493.1000  7.915  1.1
 1494.3000  7.936  1.2
 1495.5000  7.954  1.2
 1496.7000  7.964  1.2
 1497.8000  7.962  1.1
 1499.0000  7.994  1.2
 1500.2000  8.020  1.2
 1501.4000  8.022  1.2
 1502.6000  8.037  1.2
 1503.7000  8.028  1.1
 1504.9000  8.012  1.2
 1506.1000  7.998  1.2
 1507.3000  7.985  1.2
 1508.5000  7.988  1.2
 1509.6000  7.977  1.1
 1510.8000  7.976  1.2
 1512.0000  7.981  1.2
 1513.2000  7.990  1.2
 1514.4000  8.003  1.2
 1515.5000  8.006  1.1
 1516.7000  8.004  1.2
 1517.9000  7.973  1.2
 1519.1000  7.957  1.2
 1520.3000  7.948  1.2
 1521.4000  7.947  1.1
 1522.6000  7.965  1.2
 1523.8000  7.976  1.2
 1525.0000  8.012  1.2
 1526.2000  8.061  1.2
 1527.3000  8.100  1.1
 1528.5000  8.066  1.2
 1529.7000  8.071  1.2
 1530.9000  8.077  1.2
 1532.1000  8.083  1.2
 1533.2000  8.102  1.1
 1534.4000  8.119  1.2
 1535.6000  8.096  1.2
 1536.8000  8.067  1.2
 1538.0000  8.058  1.2
 1539.1000  8.063  1.1
 1540.3000  8.069  1.2
 1541.5000  8.081  1.2
 1542.7000  8.082  1.2
 1543.9000  8.072  1.2
 1545.0000  8.075  1.1
 1546.2000  8.100  1.2
 1547.4000  8.124  1.2
 1548.6000  8.138  1.2
 1549.8000  8.144  1.2
 1550.9000  8.149  1.1
 1552.1000  8.139  1.2
 1553.3000  8.129  1.2
 1554.5000  8.107  1.2
 1555.7000  8.086  1.2
 1556.8000  8.088  1.1
 1558.0000  8.121  1.2
 1559.2000  8.124  1.2
 1560.4000  8.125  1.2
 1561.6000  8.124  1.2
 1562.7000  8.084  1.1
 1563.9000  8.070  1.2
 1565.1000  8.071  1.2
 1566.3000  8.079  1.2
 1567.5000  8.084  1.2
 1568.6000  8.078  1.1
 1569.8000  8.067  1.2
 1571.0000  8.052  1.2
 1572.2000  8.039  1.2
 1573.4000  8.054  1.2
 1574.5000  8.066  1.1
 1575.7000  8.095  1.2
 1576.9000  8.123  1.2
 1578.1000  8.137  1.2
 1579.3000  8.132  1.2
 1580.4000  8.130  1.1
 1581.6000  8.123  1.2
 1582.8000  8.096  1.2
 1584.0000  8.088  1.2
 1585.1000  8.080  1.1
 1586.3000  8.056  1.2
 1587.5000  8.050  1.2
 1588.7000  8.043  1.2
 1589.9000  8.044  1.2
 1591.0000  8.063  1.1
 1592.2000  8.090  1.2
 1593.4000  8.125  1.2
 1594.6000  8.125  1.2
 1595.8000  8.123  1.2
 1596.9000  8.117  1.1
 1598.1000  8.111  1.2
 1599.3000  8.110  1.2
 1600.5000  8.112  1.2
 1601.7000  8.118  1.2
 1602.8000  8.137  1.1
 1604.0000  8.144  1.2
 1605.2000  8.146  1.2
 1606.4000  8.148  1.2
 1607.6000  8.156  1.2
 1608.7000  8.166  1.1
 1609.9000  8.174  1.2
 1611.1000  8.182  1.2
 1612.3000  8.179  1.2
 1613.5000  8.138  1.2
 1614.6000  8.117  1.1
 1615.8000  8.097  1.2
 1617.0000  8.077  1.2
 1618.2000  8.072  1.2
 1619.4000  8.066  1.2
 1620.5000  8.078  1.1
 1621.7000  8.095  1.2
 1622.9000  8.104  1.2
 1624.1000  8.102  1.2
 1625.3000  8.099  1.2
 1626.4000  8.106  1.1
 1627.6000  8.134  1.2
 1628.8000  8.150  1.2
 1630.0000  8.164  1.2
 1631.2000  8.173  1.2
 1632.3000  8.186  1.1
 1633.5000  8.198  1.2
 1634.7000  8.202  1.2
 1635.9000  8.205  1.2
 1637.1000  8.238  1.2
 1638.2000  8.269  1.1
 1639.4000  8.312  1.2
 1640.6000  8.356  1.2
 1641.8000  8.357  1.2
 1643.0000  8.311  1.2
 1644.1000  8.258  1.1
 1645.3000  8.197  1.2
 1646.5000  8.137  1.2
 1647.7000  8.123  1.2
 1648.9000  8.105  1.2
 1650.0000  8.116  1.1
 1651.2000  8.141  1.2
 1652.4000  8.153  1.2
 1653.6000  8.175  1.2
 1654.8000  8.175  1.2
 1655.9000  8.176  1.1
 1657.1000  8.179  1.2
 1658.3000  8.165  1.2
 1659.5000  8.167  1.2
 1660.7000  8.167  1.2
 1661.8000  8.166  1.1
 1663.0000  8.122  1.2
 1664.2000  8.095  1.2
 1665.4000  8.074  1.2
 1666.6000  8.074  1.2
 1667.7000  8.103  1.1
 1668.9000  8.114  1.2
 1670.1000  8.128  1.2
 1671.3000  8.140  1.2
 1672.5000  8.150  1.2
 1673.6000  8.131  1.1
 1674.8000  8.118  1.2
 1676.0000  8.098  1.2
 1677.2000  8.069  1.2
 1678.3000  8.055  1.1
 1679.5000  8.046  1.2
 1680.7000  8.039  1.2
 1681.9000  8.036  1.2
 1683.1000  8.035  1.2
 1684.2000  8.037  1.1
 1685.4000  8.042  1.2
 1686.6000  8.054  1.2
 1687.8000  8.085  1.2
 1689.0000  8.103  1.2
 1690.1000  8.112  1.1
 1691.3000  8.120  1.2
 1692.5000  8.116  1.2
 1693.7000  8.118  1.2
 1694.9000  8.109  1.2
 1696.0000  8.090  1.1
 1697.2000  8.084  1.2
 1698.4000  8.100  1.2
 1699.6000  8.118  1.2
 1700.8000  8.116  1.2
 1701.9000  8.105  1.1
 1703.1000  8.101  1.2
 1704.3000  8.100  1.2
 1705.5000  8.102  1.2
 1706.7000  8.103  1.2
 1707.8000  8.104  1.1
 1709.0000  8.106  1.2
 1710.2000  8.109  1.2
 1711.4000  8.105  1.2
 1712.6000  8.107  1.2
 1713.7000  8.111  1.1
 1714.9000  8.126  1.2
 1716.1000  8.145  1.2
 1717.3000  8.175  1.2
 1718.5000  8.219  1.2
 1719.6000  8.240  1.1
 1720.8000  8.250  1.2
 1722.0000  8.240  1.2
 1723.2000  8.212  1.2
 1724.4000  8.202  1.2
 1725.5000  8.198  1.1
 1726.7000  8.192  1.2
 1727.9000  8.175  1.2
 1729.1000  8.159  1.2
 1730.3000  8.140  1.2
 1731.4000  8.123  1.1
 1732.6000  8.127  1.2
 1733.8000  8.132  1.2
 1735.0000  8.138  1.2
 1736.2000  8.147  1.2
 1737.3000  8.154  1.1
 1738.5000  8.150  1.2
 1739.7000  8.148  1.2
 1740.9000  8.135  1.2
 1742.1000  8.165  1.2
 1743.2000  8.176  1.1
 1744.4000  8.167  1.2
 1745.6000  8.161  1.2
 1746.8000  8.178  1.2
 1748.0000  8.183  1.2
 1749.1000  8.189  1.1
 1750.3000  8.169  1.2
 1751.5000  8.170  1.2
 1752.7000  8.183  1.2
 1753.9000  8.170  1.2
 1755.0000  8.146  1.1
 1756.2000  8.136  1.2
 1757.4000  8.144  1.2
 1758.6000  8.158  1.2
 1759.8000  8.147  1.2
 1760.9000  8.135  1.1
 1762.1000  8.125  1.2
 1763.3000  8.114  1.2
 1764.5000  8.054  1.2
 1765.6000  8.066  1.1
 1766.8000  8.111  1.2
 1768.0000  8.118  1.2
 1769.2000  8.124  1.2
 1770.4000  8.131  1.2
 1771.5000  8.139  1.1
 1772.7000  8.137  1.2
 1773.9000  8.137  1.2
 1775.1000  8.139  1.2
 1776.3000  8.141  1.2
 1777.4000  8.142  1.1
 1778.6000  8.133  1.2
 1779.8000  8.128  1.2
 1781.0000  8.135  1.2
 1782.2000  8.141  1.2
 1783.3000  8.150  1.1
 1784.5000  8.152  1.2
 1785.7000  8.153  1.2
 1786.9000  8.154  1.2
 1788.1000  8.166  1.2
 1789.2000  8.168  1.1
 1790.4000  8.169  1.2
 1791.6000  8.169  1.2
 1792.8000  8.170  1.2
 1794.0000  8.173  1.2
 1795.1000  8.172  1.1
 1796.3000  8.171  1.2
 1797.5000  8.164  1.2
 1798.7000  8.159  1.2
 1799.9000  8.175  1.2
 1801.0000  8.191  1.1
 1802.2000  8.202  1.2
 1803.4000  8.225  1.2
 1804.6000  8.230  1.2
 1805.8000  8.229  1.2
 1806.9000  8.229  1.1
 1808.1000  8.239  1.2
 1809.3000  8.246  1.2
 1810.5000  8.237  1.2
 1811.7000  8.226  1.2
 1812.8000  8.215  1.1
 1814.0000  8.204  1.2
 1815.2000  8.197  1.2
 1816.4000  8.177  1.2
 1817.6000  8.154  1.2
 1818.7000  8.157  1.1
 1819.9000  8.163  1.2
 1821.1000  8.161  1.2
 1822.3000  8.159  1.2
 1823.5000  8.134  1.2
 1824.6000  8.124  1.1
 1825.8000  8.126  1.2
 1827.0000  8.136  1.2
 1828.2000  8.146  1.2
 1829.4000  8.157  1.2
 1830.5000  8.169  1.1
 1831.7000  8.169  1.2
 1832.9000  8.158  1.2
 1834.1000  8.158  1.2
 1835.3000  8.163  1.2
 1836.4000  8.168  1.1
 1837.6000  8.191  1.2
 1838.8000  8.194  1.2
 1840.0000  8.202  1.2
 1841.2000  8.210  1.2
 1842.3000  8.213  1.1
 1843.5000  8.216  1.2
 1844.7000  8.227  1.2
 1845.9000  8.241  1.2
 1847.1000  8.248  1.2
 1848.2000  8.244  1.1
 1849.4000  8.242  1.2
 1850.6000  8.241  1.2
 1851.8000  8.241  1.2
 1853.0000  8.250  1.2
 1854.1000  8.252  1.1
 1855.3000  8.246  1.2
 1856.5000  8.236  1.2
 1857.7000  8.220  1.2
 1858.8000  8.224  1.1
 1860.0000  8.229  1.2
 1861.2000  8.231  1.2
 1862.4000  8.231  1.2
 1863.6000  8.221  1.2
 1864.7000  8.212  1.1
 1865.9000  8.207  1.2
 1867.1000  8.203  1.2
 1868.3000  8.207  1.2
 1869.5000  8.204  1.2
 1870.6000  8.201  1.1
 1871.8000  8.201  1.2
 1873.0000  8.200  1.2
 1874.2000  8.205  1.2
 1875.4000  8.210  1.2
 1876.5000  8.206  1.1
 1877.7000  8.206  1.2
 1878.9000  8.204  1.2
 1880.1000  8.212  1.2
 1881.3000  8.221  1.2
 1882.4000  8.237  1.1
 1883.6000  8.248  1.2
 1884.8000  8.251  1.2
 1886.0000  8.209  1.2
 1887.2000  8.197  1.2
 1888.3000  8.184  1.1
 1889.5000  8.248  1.2
 1890.7000  8.250  1.2
 1891.9000  8.250  1.2
 1893.1000  8.242  1.2
 1894.2000  8.236  1.1
 1895.4000  8.231  1.2
 1896.6000  8.228  1.2
 1897.8000  8.211  1.2
 1899.0000  8.210  1.2
 1900.1000  8.214  1.1
 1901.3000  8.226  1.2
 1902.5000  8.237  1.2
 1903.7000  8.254  1.2
 1904.9000  8.265  1.2
 1906.0000  8.267  1.1
 1907.2000  8.192  1.2
 1908.4000  8.197  1.2
 1909.6000  8.195  1.2
 1910.8000  8.198  1.2
 1911.9000  8.207  1.1
 1913.1000  8.218  1.2
 1914.3000  8.213  1.2
 1915.5000  8.209  1.2
 1916.7000  8.206  1.2
 1917.8000  8.215  1.1
 1919.0000  8.213  1.2
 1920.2000  8.213  1.2
 1921.4000  8.213  1.2
 1922.6000  8.220  1.2
 1923.7000  8.220  1.1
 1924.9000  8.221  1.2
 1926.1000  8.221  1.2
 1927.3000  8.221  1.2
 1928.5000  8.227  1.2
 1929.6000  8.227  1.1
 1930.8000  8.227  1.2
 1932.0000  8.220  1.2
 1933.2000  8.160  1.2
 1934.4000  8.155  1.2
 1935.5000  8.167  1.1
 1936.7000  8.178  1.2
 1937.9000  8.208  1.2
 1939.1000  8.220  1.2
 1940.3000  8.219  1.2
 1941.4000  8.216  1.1
 1942.6000  8.208  1.2
 1943.8000  8.209  1.2
 1945.0000  8.212  1.2
 1946.1000  8.217  1.1
 1947.3000  8.224  1.2
 1948.5000  8.250  1.2
 1949.7000  8.266  1.2
 1950.9000  8.269  1.2
 1952.0000  8.268  1.1
 1953.2000  8.283  1.2
 1954.4000  8.280  1.2
 1955.6000  8.277  1.2
 1956.8000  8.275  1.2
 1957.9000  8.243  1.1
 1959.1000  8.250  1.2
 1960.3000  8.257  1.2
 1961.5000  8.253  1.2
 1962.7000  8.248  1.2
 1963.8000  8.252  1.1
 1965.0000  8.252  1.2
 1966.2000  8.250  1.2
 1967.4000  8.236  1.2
 1968.6000  8.209  1.2
 1969.7000  8.204  1.1
 1970.9000  8.199  1.2
 1972.1000  8.204  1.2
 1973.3000  8.211  1.2
 1974.5000  8.215  1.2
 1975.6000  8.218  1.1
 1976.8000  8.220  1.2
 1978.0000  8.215  1.2
 1979.2000  8.211  1.2
 1980.4000  8.211  1.2
 1981.5000  8.213  1.1
 1982.7000  8.215  1.2
 1983.9000  8.217  1.2
 1985.1000  8.217  1.2
 1986.3000  8.212  1.2
 1986.9000  8.352  0.6
 1988.8000  8.348  1.9
 1990.7000  8.350  1.9
 1992.5000  8.348  1.8
 1994.4000  8.371  1.9
 1996.3000  8.394  1.9
 1998.1000  8.388  1.8
 2000.6500  8.358  2.6
 2002.5500  8.339  1.9
 2004.4500  8.323  1.9
 2006.2500  8.319  1.8
 2008.1500  8.350  1.9
 2010.0500  8.380  1.9
 2011.8500  8.355  1.8
 2013.7500  8.341  1.9
 2015.6500  8.317  1.9
 2017.4500  8.293  1.8
 2019.3500  8.269  1.9
 2021.2500  8.295  1.9
 2023.1500  8.321  1.9
 2024.9500  8.313  1.8
 2026.8500  8.307  1.9
 2028.7500  8.312  1.9
 2030.5500  8.316  1.8
 2032.4500  8.318  1.9
 2034.3500  8.316  1.9
 2036.1500  8.310  1.8
 2038.0500  8.307  1.9
 2039.9500  8.288  1.9
 2041.7600  8.303  1.8
 2043.6600  8.331  1.9
 2045.5600  8.356  1.9
 2047.4600  8.345  1.9
 2049.2600  8.325  1.8
 2051.1600  8.337  1.9
 2053.0600  8.355  1.9
 2054.8600  8.363  1.8
 2056.7600  8.358  1.9
 2058.6600  8.356  1.9
 2060.4600  8.358  1.8
 2062.3600  8.362  1.9
 2064.2600  8.363  1.9
 2066.0600  8.373  1.8
 2067.9600  8.369  1.9
 2069.8600  8.366  1.9
 2071.7600  8.354  1.9
 2073.5600  8.368  1.8
 2075.4600  8.392  1.9
 2077.3600  8.387  1.9
 2079.1600  8.360  1.8
 2081.0600  8.346  1.9
 2082.9600  8.342  1.9
 2084.7600  8.339  1.8
 2086.6600  8.341  1.9
 2088.5600  8.345  1.9
 2090.3600  8.352  1.8
 2092.2700  8.357  1.9
 2094.1700  8.358  1.9
 2096.0700  8.363  1.9
 2097.8700  8.368  1.8
 2099.7700  8.386  1.9
 2101.6700  8.403  1.9
 2103.4700  8.421  1.8
 2105.3700  8.445  1.9
 2107.2700  8.456  1.9
 2109.0700  8.424  1.8
 2110.9700  8.376  1.9
 2112.8700  8.354  1.9
 2114.6700  8.358  1.8
 2116.5700  8.369  1.9
 2118.4700  8.399  1.9
 2120.3700  8.429  1.9
 2122.1700  8.429  1.8
 2124.0700  8.399  1.9
 2125.9700  8.373  1.9
 2127.7700  8.356  1.8
 2129.6700  8.345  1.9
 2131.5700  8.349  1.9
 2133.3700  8.350  1.8
 2135.2700  8.350  1.9
 2137.1700  8.335  1.9
 2138.9700  8.335  1.8
 2140.8700  8.367  1.9
 2142.7800  8.397  1.9
 2144.6800  8.406  1.9
 2146.4800  8.414  1.8
 2148.3800  8.416  1.9
 2150.2800  8.431  1.9
 2152.0800  8.441  1.8
 2153.9800  8.414  1.9
 2155.8800  8.388  1.9
 2157.6800  8.396  1.8
 2159.5800  8.413  1.9
 2161.4800  8.428  1.9
 2163.3800  8.437  1.9
 2165.1800  8.448  1.8
 2167.0800  8.463  1.9
 2168.9800  8.471  1.9
 2170.7800  8.447  1.8
 2172.6800  8.421  1.9
 2174.5800  8.400  1.9
 2176.3800  8.402  1.8
 2178.2800  8.422  1.9
 2180.1800  8.429  1.9
 2181.9800  8.437  1.8
 2183.8800  8.456  1.9
 2185.7800  8.474  1.9
 2187.6800  8.492  1.9
 2189.4800  8.474  1.8
 2191.3900  8.457  1.9
 2193.2900  8.441  1.9
 2195.0900  8.422  1.8
 2196.9900  8.435  1.9
 2198.8900  8.464  1.9
 2200.6900  8.494  1.8
 2202.5900  8.491  1.9
 2204.4900  8.483  1.9
 2206.2900  8.483  1.8
 2208.1900  8.483  1.9
 2210.0900  8.454  1.9
 2211.9900  8.427  1.9
 2213.7900  8.401  1.8
 2215.6900  8.401  1.9
 2217.5900  8.406  1.9
 2219.3900  8.435  1.8
 2221.2900  8.469  1.9
 2223.1900  8.481  1.9
 2224.9900  8.478  1.8
 2226.8900  8.473  1.9
 2228.7900  8.459  1.9
 2230.5900  8.436  1.8
 2232.4900  8.419  1.9
 2234.3900  8.411  1.9
 2236.3000  8.408  1.9
 2238.0900  8.417  1.8
 2240.0000  8.414  1.9
 2241.9000  8.439  1.9
 2243.7000  8.475  1.8
 2245.6000  8.488  1.9
 2247.5000  8.478  1.9
 2249.3000  8.496  1.8
 2251.2000  8.500  1.9
 2253.1000  8.504  1.9
 2254.9000  8.507  1.8
 2256.8000  8.526  1.9
 2258.7000  8.514  1.9
 2260.6000  8.491  1.9
 2262.4000  8.470  1.8
 2264.3000  8.468  1.9
 2266.2000  8.457  1.9
 2268.0000  8.452  1.8
 2269.9000  8.448  1.9
 2271.8000  8.436  1.9
 2273.6000  8.390  1.8
 2275.5000  8.362  1.9
 2277.4000  8.367  1.9
 2279.2000  8.368  1.8
 2281.1000  8.383  1.9
 2283.0000  8.411  1.9
 2284.9100  8.453  1.9
 2286.7100  8.458  1.8
 2288.6100  8.463  1.9
 2290.5100  8.485  1.9
 2292.3100  8.508  1.8
 2294.2100  8.513  1.9
 2296.1100  8.501  1.9
 2297.9100  8.488  1.8
 2299.8100  8.488  1.9
 2301.7100  8.480  1.9
 2303.6100  8.493  1.9
 2305.4100  8.508  1.8
 2307.3100  8.525  1.9
 2309.2100  8.545  1.9
 2311.0100  8.560  1.8
 2312.9100  8.549  1.9
 2314.8100  8.530  1.9
 2316.6100  8.525  1.8
 2318.5100  8.529  1.9
 2320.4100  8.539  1.9
 2322.2100  8.508  1.8
 2324.1100  8.480  1.9
 2326.0100  8.468  1.9
 2327.9100  8.460  1.9
 2329.7200  8.469  1.8
 2331.6200  8.444  1.9
 2333.5200  8.418  1.9
 2335.3200  8.455  1.8
 2337.2200  8.494  1.9
 2339.1200  8.484  1.9
 2340.9200  8.462  1.8
 2342.8200  8.449  1.9
 2344.7200  8.462  1.9
 2346.5200  8.473  1.8
 2348.4200  8.455  1.9
 2350.3200  8.443  1.9
 2352.2200  8.439  1.9
 2354.0200  8.438  1.8
 2355.9200  8.440  1.9
 2357.8200  8.441  1.9
 2359.6200  8.435  1.8
 2361.5200  8.441  1.9
 2363.4200  8.443  1.9
 2365.2200  8.443  1.8
 2367.1200  8.444  1.9
 2369.0200  8.461  1.9
 2370.8200  8.498  1.8
 2372.7200  8.537  1.9
 2374.6300  8.558  1.9
 2376.5300  8.560  1.9
 2378.3300  8.567  1.8
 2380.2300  8.563  1.9
 2382.1300  8.573  1.9
 2383.9300  8.588  1.8
 2385.8300  8.609  1.9
 2387.7300  8.644  1.9
 2389.5300  8.675  1.8
 2391.4300  8.702  1.9
 2393.3300  8.707  1.9
 2395.1300  8.696  1.8
 2397.0300  8.650  1.9
 2398.9300  8.605  1.9
 2400.8300  8.583  1.9
